,price,type,room_num,floor,area_m2,floors_num,year_built,last_refurbishment,city,zip,lat,lon,canton
1654,"940,000",Single house,8.5,GF,210,3.0,1964.0,2018.0,Delémont,2800,47.3751,7.3333,Jura
1655,"690,000",Single house,6.0,GF,170,1.0,1752.0,2020.0,Diegten,4457,47.4093,7.8097,Kanton Basel-Landschaft
1656,"1,990,000",Row house,6.5,GF,220,4.0,2002.0,2022.0,Dietikon,8953,47.402,8.398166666666667,Kanton Zürich
1657,"1,250,000",Villa,6.5,GF,235,2.0,2004.0,2004.0,Dino,6967,46.054,8.9802,Ticino
1658,"475,000",Multi-family house,,GF,300,1.0,,,Dongio,6715,46.4525,8.9717,Ticino
1659,"3,650,000",Single house,9.0,GF,432,1.0,1600.0,1600.0,Dully,1195,46.4201,6.317399999999999,Canton de Vaud
1660,"1,850,000",Single house,11.5,GF,243,1.0,1876.0,2007.0,Endingen,5304,47.5307,8.2901,Kanton Aargau
1661,"1,075,000",Single house,6.5,GF,175,3.0,1971.0,1971.0,Eriz,3619,46.7805,7.81435,Canton de Berne
1662,"585,000",Single house,4.5,GF,100,3.0,1932.0,1991.0,Erschwil,4228,47.3716,7.5445,Kanton Solothurn
1663,"118,000",Farm house,2.0,GF,,1.0,,,Finhaut,1925,46.0594,6.94355,Canton du Valais
1664,"1,350,000",Single house,6.5,GF,205,1.0,1985.0,2019.0,Finsterhennen,2577,47.0325,7.1876,Canton de Berne
1665,"1,200,000",Single house,8.0,GF,150,3.0,1970.0,2017.0,Flanthey,3978,46.2704,7.4516,Canton du Valais
1666,"1,150,000",Multi-family house,,GF,,3.0,1920.0,2018.0,Flawil,9230,47.4086,9.194966666666666,Kanton St. Gallen
1667,"4,950,000",Villa,7.0,GF,425,1.0,2000.0,2000.0,Fosano,6574,46.1307,8.8563,Ticino
1668,"949,000",Single house,5.5,GF,183,1.0,2022.0,2022.0,Fully,1926,46.1575,7.1119,Canton du Valais
1669,"949,000",Single house,5.5,GF,183,1.0,2022.0,2022.0,Fully,1926,46.1575,7.1119,Canton du Valais
1670,"949,000",Single house,5.5,GF,183,1.0,2022.0,2022.0,Fully,1926,46.1575,7.1119,Canton du Valais
1671,"949,000",Single house,5.5,GF,183,1.0,2022.0,2022.0,Fully,1926,46.1575,7.1119,Canton du Valais
1672,"949,000",Single house,5.5,GF,183,1.0,2022.0,2022.0,Fully,1926,46.1575,7.1119,Canton du Valais
1673,"949,000",Single house,5.5,GF,183,1.0,2022.0,2022.0,Fully,1926,46.1575,7.1119,Canton du Valais
1674,"1,350,000",Single house,5.5,GF,217,1.0,2021.0,2021.0,Fully,1926,46.1575,7.1119,Canton du Valais
1675,"1,366,000",Single house,6.5,GF,236,1.0,2022.0,2022.0,Fully,1926,46.1575,7.1119,Canton du Valais
1676,"1,545,000",Single house,6.5,GF,216,1.0,2022.0,2022.0,Fully,1926,46.1575,7.1119,Canton du Valais
1677,"3,980,000",Single house,10.0,GF,600,1.0,1750.0,2005.0,Féchy,1173,46.479,6.3727,Canton de Vaud
1678,"980,000",Single house,4.0,GF,192,1.0,1900.0,1900.0,Gentilino,6925,45.9917,8.9261,Ticino
1679,"980,000",Single house,4.0,GF,192,1.0,1900.0,2019.0,Gentilino,6925,45.9917,8.9261,Ticino
1680,"2,850,000",Single house,8.5,GF,352,3.0,1972.0,2000.0,Gentilino,6925,45.9917,8.9261,Ticino
1681,"6,650,000",Villa,12.0,GF,485,1.0,2009.0,2021.0,Gentilino,6925,45.9917,8.9261,Ticino
1682,"1,460,000",Row house,6.5,GF,132,3.0,2023.0,2023.0,Geroldswil,8954,47.4234,8.4127,Kanton Zürich
1683,"1,520,000",Row house,6.5,GF,130,3.0,2023.0,2023.0,Geroldswil,8954,47.4234,8.4127,Kanton Zürich
1684,"1,590,000",Row house,6.5,GF,129,3.0,2023.0,2023.0,Geroldswil,8954,47.4234,8.4127,Kanton Zürich
1685,"1,490,000",Single house,5.5,GF,210,3.0,2009.0,2009.0,Gordola,6596,46.175,8.8649,Ticino
1686,"1,950,000",Single house,10.0,3,400,1.0,1800.0,2000.0,Gordola,6596,46.175,8.8649,Ticino
1687,"390,000",Single house,4.5,GF,129,2.0,,,Gravesano,6929,46.0421,8.9187,Ticino
1688,"990,000",Single house,5.0,GF,150,1.0,,,Gravesano,6929,46.0421,8.9187,Ticino
1689,"1,095,000",Row house,5.5,GF,183,2.0,1981.0,1981.0,Grimisuat,1971,46.2486,7.3796,Canton du Valais
1690,"430,000",Chalet,5.5,GF,145,1.0,1978.0,2017.0,Grône,3979,46.2335,7.4865,Canton du Valais
1691,"675,000",Row house,4.5,GF,140,1.0,1989.0,2020.0,Grône,3979,46.2335,7.4865,Canton du Valais
1692,"1,108,000",Single house,7.5,GF,180,1.0,2023.0,2023.0,Hasle LU,6166,46.9592,8.067,Kanton Luzern
1693,"2,630,000",Chalet,6.5,GF,240,1.0,2009.0,2009.0,Haute-Nendaz,1997,46.1661,7.308366666666667,Canton du Valais
1694,"2,980,000",Bifamiliar house,6.0,GF,230,1.0,1990.0,2015.0,Hermance,1248,46.2988,6.2325,Genève
1695,"880,000",Single house,5.5,GF,188,3.0,1937.0,2016.0,Herznach,5027,47.4721,8.0465,Kanton Aargau
1696,"750,000",Bifamiliar house,5.5,GF,100,3.0,1959.0,1959.0,Hochdorf,6280,47.1496,8.2857,Kanton Luzern
1697,"155,000",Single house,3.5,GF,34,1.0,2019.0,2019.0,Holderbank SO,4718,47.3327,7.7513,Kanton Solothurn
1698,"936,000",Chalet,6.0,GF,160,1.0,1986.0,1986.0,Icogne,1977,46.3418,7.456,Canton du Valais
1699,"1,900,000",Single house,6.5,GF,150,1.0,1968.0,2014.0,Intragna,6655,46.1691,8.662533333333334,Ticino
1700,"1,830,000",Single house,5.5,GF,171,3.0,2009.0,2009.0,Kaltbrunn,8722,47.2096,9.0494,Kanton St. Gallen
1701,"2,400,000",Bifamiliar house,5.5,GF,178,1.0,2017.0,2017.0,Knonau,8934,47.2245,8.4626,Kanton Zürich
1702,"1,290,000",Multi-family house,,GF,,1.0,1945.0,1945.0,Krummenau,9643,47.258,9.1869,Kanton St. Gallen
1703,"9,999,999",Single house,9.5,GF,560,2.0,2010.0,2017.0,La Brévine,2406,46.9559,6.586475,Neuchâtel
1704,"520,000",Chalet,3.5,GF,80,1.0,1950.0,2019.0,La Tzoumaz,1918,46.1302,7.2461,Canton du Valais
1705,"545,000",Multi-family house,8.5,GF,180,4.0,1900.0,1992.0,La Vraconnaz,1454,46.8434,6.4705,Canton de Vaud
1706,"980,000",Multi-family house,,GF,270,1.0,1887.0,2022.0,Langenbruck,4438,47.3577,7.7711,Kanton Basel-Landschaft
1707,"790,000",Row house,5.5,GF,147,1.0,2000.0,2006.0,Langnau im Emmental,3550,46.9333,7.7854,Canton de Berne
1708,"890,000",Single house,8.5,GF,330,1.0,1970.0,1970.0,Lavorgo,6743,46.386,8.9205,Ticino
1709,"5,500,000",Bifamiliar house,11.0,GF,370,2.0,1950.0,1950.0,Le Grand-Saconnex,1218,46.2338,6.1221,Genève
1710,"1,150,000",Chalet,6.5,GF,140,1.0,1991.0,1991.0,Les Collons,1988,46.1849,7.37895,Canton du Valais
1711,"1,150,000",Single house,6.0,GF,145,1.0,2006.0,2006.0,Les Collons,1988,46.1849,7.37895,Canton du Valais
1712,"980,000",Single house,4.5,GF,115,3.0,1971.0,1971.0,Les Pontins,2610,47.1559,6.99705,Canton de Berne
1713,"890,000",Single house,8.5,GF,330,1.0,1970.0,1970.0,Lavorgo,6743,46.386,8.9205,Ticino
1714,"5,500,000",Bifamiliar house,11.0,GF,370,2.0,1950.0,1950.0,Le Grand-Saconnex,1218,46.2338,6.1221,Genève
1715,"1,150,000",Chalet,6.5,GF,140,1.0,1991.0,1991.0,Les Collons,1988,46.1849,7.37895,Canton du Valais
1716,"1,150,000",Single house,6.0,GF,145,1.0,2006.0,2006.0,Les Collons,1988,46.1849,7.37895,Canton du Valais
1717,"980,000",Single house,4.5,GF,115,3.0,1971.0,1971.0,Les Pontins,2610,47.1559,6.99705,Canton de Berne
1718,"550,000",Single house,7.5,GF,170,1.0,1970.0,1970.0,Liddes,1945,45.9863,7.174341666666667,Canton du Valais
1719,"1,350,000",Single house,9.5,GF,201,3.0,1903.0,1903.0,Liestal,4410,47.4853,7.7255,Kanton Basel-Landschaft
1720,"250,000",Farm house,,GF,284,1.0,,,Linescio,6682,46.3122,8.5768,Ticino
1721,"850,000",Single house,5.5,GF,160,4.0,,,Locarno,6600,46.1729,8.795375,Ticino
1722,"2,100,000",Villa,7.0,GF,309,1.0,1975.0,1975.0,Locarno,6605,46.1847,8.7788,Ticino
1723,"3,200,000",Single house,6.5,GF,170,1.0,2007.0,2007.0,Locarno,6605,46.1847,8.7788,Ticino
1724,"3,280,000",Single house,4.5,GF,,1.0,2022.0,2022.0,Locarno,6605,46.1847,8.7788,Ticino
1725,"340,000",Rustico,4.5,GF,100,1.0,1988.0,1988.0,Loco,6661,46.2043,8.674866666666667,Ticino
1726,"1,495,000",Multi-family house,14.0,GF,250,3.0,1900.0,2019.0,Lommis,9506,47.5148,8.9976,Kanton Thurgau
1727,"995,000",Single house,,GF,405,2.0,1650.0,1984.0,Losone,6616,46.1692,8.742,Ticino
1728,"890,000",Row house,4.5,GF,156,2.0,2022.0,2022.0,Lugaggia,6953,46.0562,8.9707,Ticino
1729,"1,200,000",Single house,5.5,GF,143,3.0,1992.0,1992.0,Lugano,6900,46.0126,8.951066666666668,Ticino
1730,"1,200,000",Single house,5.5,GF,143,3.0,1992.0,1992.0,Lugano,6900,46.0126,8.951066666666668,Ticino
1731,"1,580,000",Villa,10.0,GF,265,1.0,1976.0,1976.0,Lugano,6900,46.0126,8.951066666666668,Ticino
1732,"1,580,000",Villa,10.0,GF,265,1.0,1976.0,1976.0,Lugano,6900,46.0126,8.951066666666668,Ticino
1733,"2,995,000",Single house,5.5,GF,200,2.0,2001.0,2001.0,Lugano,6900,46.0126,8.951066666666668,Ticino
1734,"3,000,000",Multi-family house,25.0,GF,937,1.0,1913.0,1913.0,Lugano,6900,46.0126,8.951066666666668,Ticino
1735,"4,500,000",Villa,10.0,GF,520,1.0,1963.0,1987.0,Lugano,6900,46.0126,8.951066666666668,Ticino
1736,"5,300,000",Multi-family house,12.0,GF,793,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino
1737,"5,300,000",Multi-family house,12.0,GF,793,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino
1738,"5,700,000",Villa,10.0,GF,632,1.0,1965.0,2016.0,Lugano,6900,46.0126,8.951066666666668,Ticino
1739,"12,900,000",Villa,9.5,GF,510,1.0,,2019.0,Lugano,6900,46.0126,8.951066666666668,Ticino
1740,"2,130,000",Villa,8.0,GF,320,1.0,1970.0,1970.0,Lugano,6914,45.9567,8.9322,Ticino
1741,"1,390,000",Single house,6.5,GF,200,2.0,1986.0,1986.0,Lupsingen,4419,47.4463,7.6961,Kanton Basel-Landschaft
1742,"8,250,000",Single house,14.0,GF,630,1.0,,2011.0,Lussy-sur-Morges,1167,46.501,6.4481,Canton de Vaud
1743,"2,590,000",Bifamiliar house,6.5,GF,190,1.0,,,Lutry,1095,46.4875,6.6881,Canton de Vaud
1744,"2,100,000",Single house,6.5,GF,180,2.0,1974.0,2022.0,Luzern,6014,47.0568,8.247,Kanton Luzern
1745,"1,620,000",Multi-family house,9.0,GF,286,1.0,2010.0,2010.0,Magadino,6573,46.144,8.8713,Ticino
1746,"3,500,000",Villa,12.5,GF,460,3.0,1660.0,1660.0,Magliaso,6983,45.982,8.8914,Ticino
1747,"110,000",Rustico,9.5,GF,180,1.0,,,Malvaglia,6713,46.4349,9.0386,Ticino
1748,"550,000",Single house,20.5,GF,400,1.0,,,Malvaglia,6713,46.4349,9.0386,Ticino
1749,"550,000",Single house,20.5,GF,400,1.0,,,Malvaglia,6713,46.4349,9.0386,Ticino
1750,"550,000",Multi-family house,,GF,400,1.0,,,Malvaglia,6713,46.4349,9.0386,Ticino
1751,"1,095,000",Bifamiliar house,10.5,GF,288,1.0,1982.0,1982.0,Malvaglia,6713,46.4349,9.0386,Ticino
1752,"1,600,000",Villa,7.0,GF,280,2.0,,2007.0,Maroggia,6817,45.9365,8.9711,Ticino
1753,"350,000",Single house,9.0,GF,270,3.0,,,Medeglia,6809,46.1285,8.9892,Ticino
1754,"1,450,000",Single house,6.5,GF,235,2.0,,2009.0,Melano,6818,45.9209,8.9911,Ticino
1755,"7,000,000",Villa,9.5,GF,420,4.0,2022.0,2022.0,Melide,6815,45.9564,8.9488,Ticino
1756,"1,100,000",Single house,5.5,GF,195,2.0,2011.0,2011.0,Mendrisio,6850,45.8862,8.988966666666668,Ticino
1757,"1,240,000",Multi-family house,10.5,GF,,4.0,,2009.0,Mendrisio,6850,45.8862,8.988966666666668,Ticino
1758,"1,550,000",Single house,7.5,GF,281,1.0,2006.0,2006.0,Mendrisio,6862,45.8755,8.9705,Ticino
1759,"550,000",Single house,20.5,GF,400,1.0,,,Malvaglia,6713,46.4349,9.0386,Ticino
1760,"550,000",Single house,20.5,GF,400,1.0,,,Malvaglia,6713,46.4349,9.0386,Ticino
1761,"550,000",Multi-family house,,GF,400,1.0,,,Malvaglia,6713,46.4349,9.0386,Ticino
1762,"1,095,000",Bifamiliar house,10.5,GF,288,1.0,1982.0,1982.0,Malvaglia,6713,46.4349,9.0386,Ticino
1763,"1,600,000",Villa,7.0,GF,280,2.0,,2007.0,Maroggia,6817,45.9365,8.9711,Ticino
1764,"350,000",Single house,9.0,GF,270,3.0,,,Medeglia,6809,46.1285,8.9892,Ticino
1765,"1,450,000",Single house,6.5,GF,235,2.0,,2009.0,Melano,6818,45.9209,8.9911,Ticino
1766,"7,000,000",Villa,9.5,GF,420,4.0,2022.0,2022.0,Melide,6815,45.9564,8.9488,Ticino
1767,"1,100,000",Single house,5.5,GF,195,2.0,2011.0,2011.0,Mendrisio,6850,45.8862,8.988966666666668,Ticino
1768,"1,240,000",Multi-family house,10.5,GF,,4.0,,2009.0,Mendrisio,6850,45.8862,8.988966666666668,Ticino
1769,"1,550,000",Single house,7.5,GF,281,1.0,2006.0,2006.0,Mendrisio,6862,45.8755,8.9705,Ticino
1770,"390,000",Rustico,,GF,216,1.0,,,Mesocco,6563,46.4025,9.226,Kanton Graubünden
1771,"585,000",Single house,5.5,GF,100,1.0,1780.0,1780.0,Mezzovico,6805,46.096,8.9082,Ticino
1772,"1,150,000",Single house,4.5,GF,190,2.0,,2004.0,Minusio,6648,46.1733,8.8244,Ticino
1773,"1,200,000",Single house,4.5,GF,68,1.0,1965.0,1965.0,Minusio,6648,46.1733,8.8244,Ticino
1774,"650,000",Single house,10.0,GF,160,1.0,1890.0,2012.0,Miège,3972,46.3311,7.5551,Canton du Valais
1775,"845,000",Single house,4.5,GF,105,2.0,,,Moléson,1663,46.5883,7.0666,Canton de Fribourg
1776,"4,800,000",Villa,8.0,GF,400,1.0,,2008.0,Montagnola,6926,45.9794,8.9143,Ticino
1777,"4,800,000",Villa,7.0,GF,370,3.0,1994.0,1994.0,Montagnola,6926,45.9794,8.9143,Ticino
1778,"8,000,000",Villa,8.5,GF,875,1.0,,,Montagnola,6926,45.9794,8.9143,Ticino
1779,"975,000",Row house,5.5,GF,200,1.0,2022.0,2022.0,Monthey,1870,46.2388,6.9258500000000005,Canton du Valais
1780,"4,600,000",Villa,5.5,GF,240,3.0,2001.0,2001.0,Montreux,1820,46.4231,6.93064,Canton de Vaud
1781,"6,200,000",Single house,11.5,GF,479,4.0,1900.0,1900.0,Montreux,1820,46.4231,6.93064,Canton de Vaud
1782,"860,000",Row house,5.0,GF,150,1.0,2016.0,2016.0,Morbio Inferiore,6834,45.8497,9.0215,Ticino
1783,"1,790,000",Single house,5.5,GF,200,1.0,1981.0,2000.0,Morbio Superiore,6835,45.867,9.0397,Ticino
1784,"4,700,000",Villa,8.0,GF,242,2.0,,,Morcote,6922,45.9324,8.9082,Ticino
1785,"5,000,000",Villa,7.5,GF,220,1.0,1970.0,1970.0,Morcote,6922,45.9324,8.9082,Ticino
1786,"9,800,000",Villa,,GF,,1.0,,,Morcote,6922,45.9324,8.9082,Ticino
1787,"4,500,000",Single house,12.0,GF,890,1.0,1820.0,2009.0,Morges,1110,46.514,6.4973,Canton de Vaud
1788,"1,100,000",Multi-family house,,GF,,1.0,1974.0,1974.0,Morgins,1875,46.2364,6.8644,Canton du Valais
1789,"395,000",Single house,5.0,GF,170,3.0,,,Muggio,6838,45.9115,9.045766666666664,Ticino
1790,"3,580,000",Single house,5.5,GF,240,1.0,2012.0,2012.0,Muttenz,4132,47.5248,7.6486,Kanton Basel-Landschaft
1791,"3,500,000",Villa,5.5,3,325,1.0,,,Muzzano,6933,45.9971,8.917,Ticino
1792,"1,320,000",Bifamiliar house,6.5,GF,205,1.0,2000.0,2017.0,Möriken AG,5103,47.4159,8.17805,Kanton Aargau
1793,"1,295,000",Single house,8.0,GF,186,3.0,1988.0,1988.0,Neuhaus-Eschenbach,8733,47.245,8.922,Kanton St. Gallen
1794,"620,000",Bifamiliar house,4.5,GF,99,4.0,1933.0,1933.0,Neuhausen am Rheinfall,8212,47.6791,8.602533333333334,Kanton Schaffhausen
1795,"890,000",Single house,8.5,GF,166,3.0,1964.0,1964.0,Niedermuhlern,3087,46.8587,7.4579,Canton de Berne
1796,"1,295,000",Bifamiliar house,5.5,GF,164,2.0,2023.0,2023.0,Niederwil SG,9203,47.4323,9.2016,Kanton St. Gallen
1797,"1,295,000",Bifamiliar house,5.5,GF,164,2.0,2023.0,2023.0,Niederwil SG,9203,47.4323,9.2016,Kanton St. Gallen
1798,"820,000",Single house,4.5,GF,150,2.0,2018.0,2018.0,Novazzano,6883,45.8428,8.9785,Ticino
1799,"830,000",Single house,5.0,GF,170,2.0,2020.0,2020.0,Novazzano,6883,45.8428,8.9785,Ticino
1800,"895,000",Single house,5.5,GF,150,3.0,1989.0,2019.0,Novazzano,6883,45.8428,8.9785,Ticino
1801,"2,550,000",Single house,11.0,GF,447,3.0,1992.0,2021.0,Noës,3976,46.2791,7.5021,Canton du Valais
1802,"1,295,000",Bifamiliar house,5.5,GF,164,2.0,2023.0,2023.0,Niederwil SG,9203,47.4323,9.2016,Kanton St. Gallen
1803,"1,295,000",Bifamiliar house,5.5,GF,164,2.0,2023.0,2023.0,Niederwil SG,9203,47.4323,9.2016,Kanton St. Gallen
1804,"820,000",Single house,4.5,GF,150,2.0,2018.0,2018.0,Novazzano,6883,45.8428,8.9785,Ticino
1805,"830,000",Single house,5.0,GF,170,2.0,2020.0,2020.0,Novazzano,6883,45.8428,8.9785,Ticino
1806,"895,000",Single house,5.5,GF,150,3.0,1989.0,2019.0,Novazzano,6883,45.8428,8.9785,Ticino
1807,"2,550,000",Single house,11.0,GF,447,3.0,1992.0,2021.0,Noës,3976,46.2791,7.5021,Canton du Valais
1808,"955,000",Row house,5.5,GF,158,4.0,2022.0,2022.0,Oberneunforn,8526,47.6083,8.7627,Kanton Thurgau
1809,"985,000",Single house,4.5,GF,142,4.0,2021.0,2021.0,Oberneunforn,8526,47.6083,8.7627,Kanton Thurgau
1810,"1,500,000",Single house,5.5,GF,130,1.0,1977.0,1977.0,Obfelden,8912,47.2615,8.422,Kanton Zürich
1811,"615,000",Single house,3.5,GF,100,1.0,2000.0,2000.0,Olivone,6718,46.5349,8.89335,Ticino
1812,"730,000",Single house,6.5,GF,196,1.0,,,Olivone,6718,46.5349,8.89335,Ticino
1813,"1,250,000",Villa,7.5,GF,234,1.0,2006.0,2006.0,Ollon VS,3971,46.2827,7.4802,Canton du Valais
1814,"1,295,000",Multi-family house,,GF,183,1.0,1933.0,1933.0,Olten,4600,47.3458,7.9009,Kanton Solothurn
1815,"1,200,000",Single house,5.5,GF,184,3.0,2019.0,2019.0,Origlio,6945,46.0514,8.9448,Ticino
1816,"1,200,000",Row house,4.5,GF,161,3.0,2021.0,2021.0,Origlio,6945,46.0514,8.9448,Ticino
1817,"1,300,000",Single house,5.5,GF,184,3.0,2019.0,2019.0,Origlio,6945,46.0514,8.9448,Ticino
1818,"1,730,000",Single house,5.5,GF,180,1.0,1990.0,2019.0,Ovronnaz,1911,46.2034,7.16035,Canton du Valais
1819,"1,190,000",Single house,5.5,GF,168,1.0,1950.0,2020.0,Palagnedra,6657,46.1422,8.6463,Ticino
1820,"1,180,000",Villa,6.5,GF,210,3.0,,,Paradiso,6913,45.9704,8.9344,Ticino
1821,"1,050,000",Single house,9.0,GF,190,1.0,1932.0,2000.0,Payerne,1530,46.825,6.9299,Canton de Vaud
1822,"1,290,000",Single house,7.0,GF,140,1.0,1970.0,2016.0,Pazzallo,6912,45.981,8.9473,Ticino
1823,"265,000",Rustico,4.5,GF,61,1.0,1900.0,1900.0,Personico,6744,46.3463,8.894,Ticino
1824,"1,225,000",Single house,7.5,GF,210,1.0,1978.0,1978.0,Pfeffingen,4148,47.4562,7.582,Kanton Basel-Landschaft
1825,"430,000",Single house,14.5,GF,320,1.0,,,Piotta,6776,46.5375,8.7113,Ticino
1826,"850,000",Single house,3.5,GF,135,1.0,1970.0,1970.0,Ponte Capriasca,6946,46.106,9.0219,Ticino
1827,"1,180,000",Villa,6.5,GF,210,3.0,,,Paradiso,6913,45.9704,8.9344,Ticino
1828,"1,050,000",Single house,9.0,GF,190,1.0,1932.0,2000.0,Payerne,1530,46.825,6.9299,Canton de Vaud
1829,"1,290,000",Single house,7.0,GF,140,1.0,1970.0,2016.0,Pazzallo,6912,45.981,8.9473,Ticino
1830,"265,000",Rustico,4.5,GF,61,1.0,1900.0,1900.0,Personico,6744,46.3463,8.894,Ticino
1831,"1,225,000",Single house,7.5,GF,210,1.0,1978.0,1978.0,Pfeffingen,4148,47.4562,7.582,Kanton Basel-Landschaft
1832,"430,000",Single house,14.5,GF,320,1.0,,,Piotta,6776,46.5375,8.7113,Ticino
1833,"850,000",Single house,3.5,GF,135,1.0,1970.0,1970.0,Ponte Capriasca,6946,46.106,9.0219,Ticino
1834,"945,000",Single house,5.5,GF,150,1.0,,,Ponte Tresa,6988,45.9707,8.8593,Ticino
1835,"1,650,000",Multi-family house,,GF,,1.0,,,Ponte Tresa,6988,45.9707,8.8593,Ticino
1836,"1,780,000",Single house,8.0,GF,250,1.0,1989.0,2015.0,Pravidondaz (Salins),1991,46.2122,7.35142,Canton du Valais
1837,"150,000",Rustico,5.5,GF,120,1.0,,,Prosito,6526,46.281,8.9411,Ticino
1838,"80,000",Rustico,4.5,GF,100,1.0,,,Prugiasco,6723,46.4786,8.9133,Ticino
1839,"675,000",Single house,8.5,GF,270,1.0,1798.0,1798.0,Pura,6984,45.9833,8.8652,Ticino
1840,"795,000",Single house,5.5,GF,250,3.0,,,Pura,6984,45.9833,8.8652,Ticino
1841,"910,000",Row house,4.5,GF,110,2.0,2010.0,2010.0,Pura,6984,45.9833,8.8652,Ticino
1842,"3,290,000",Villa,7.5,GF,420,1.0,1985.0,1985.0,Pura,6984,45.9833,8.8652,Ticino
1843,"3,800,000",Villa,8.0,GF,300,2.0,1968.0,1968.0,Pura,6984,45.9833,8.8652,Ticino
1844,"590,000",Bifamiliar house,6.0,GF,170,3.0,1913.0,1997.0,Purasca,6989,45.9814,8.8493,Ticino
1845,"1,490,000",Single house,6.5,GF,383,3.0,,2013.0,Purasca,6989,45.9814,8.8493,Ticino
1846,"1,550,000",Villa,5.5,GF,255,3.0,2005.0,2005.0,Rancate,6862,45.8755,8.9705,Ticino
1847,"1,258,400",Bifamiliar house,5.5,GF,191,4.0,2021.0,2021.0,Rebstein,9445,47.3942,9.5898,Kanton St. Gallen
1848,"1,150,000",Row house,5.5,GF,138,3.0,2022.0,2022.0,Rheinfelden,4310,47.5559,7.801349999999999,Kanton Aargau
1849,"1,370,000",Row house,5.5,GF,138,3.0,2022.0,2022.0,Rheinfelden,4310,47.5559,7.801349999999999,Kanton Aargau
1850,"3,500,000",Chalet,7.5,GF,350,1.0,2022.0,2022.0,Riddes,1908,46.1688,7.2201,Canton du Valais
1851,"1,760,000",Row house,4.5,4,134,1.0,2023.0,2023.0,Riehen,4125,47.5794,7.6512,Kanton Basel-Stadt
1852,"690,000",Row house,4.5,GF,105,1.0,1970.0,1970.0,Riva San Vitale,6826,45.9129,8.9645,Ticino
1853,"210,000",Single house,4.5,GF,120,1.0,,,Rossura,6760,46.5036,8.822666666666667,Ticino
1854,"2,420,000",Single house,7.5,GF,201,1.0,1984.0,1984.0,Rüti ZH,8630,47.2582,8.865,Kanton Zürich
1855,"4,100,000",Single house,5.5,GF,180,1.0,1964.0,2008.0,S. Nazzaro,6575,46.1364,8.809149999999999,Ticino
1856,"1,048,000",Villa,,GF,,1.0,,,S. Pietro,6854,45.8579,8.9354,Ticino
1857,"2,000,000",Multi-family house,14.0,GF,409,3.0,,1993.0,Saas im Prättigau,7247,46.9151,9.8524,Kanton Graubünden
1858,"599,000",Chalet,3.5,GF,160,1.0,2023.0,2023.0,Saclentz (Nendaz),1996,46.1743,7.302725,Canton du Valais
1859,"445,000",Single house,3.0,GF,60,1.0,,,Sagno,6839,45.8612,9.0446,Ticino
1860,"2,230,000",Villa,,GF,,3.0,1960.0,2014.0,Sagno,6839,45.8612,9.0446,Ticino
1861,"4,800,000",Villa,11.0,GF,517,4.0,1920.0,1920.0,Saint-Légier-La Chiésaz,1806,46.4899,6.8982,Canton de Vaud
1862,"750,000",Row house,4.5,GF,156,1.0,2022.0,2022.0,Saint-Romain (Ayent),1966,46.2825,7.410818181818183,Canton du Valais
1863,"3,950,000",Bifamiliar house,11.0,GF,500,1.0,1998.0,1998.0,Sala Capriasca,6954,46.0663,8.952,Ticino
1864,"695,000",Rustico,7.0,GF,185,3.0,,,Sala Capriasca,6955,46.0715,8.983133333333333,Ticino
1865,"750,000",Row house,4.5,GF,162,1.0,2021.0,2021.0,Salins,1991,46.2122,7.35142,Canton du Valais
1866,"770,000",Single house,6.0,GF,160,1.0,1950.0,2002.0,Salins,1991,46.2122,7.35142,Canton du Valais
1867,"810,000",Row house,5.5,GF,177,1.0,2021.0,2021.0,Salins,1991,46.2122,7.35142,Canton du Valais
1868,"1,780,000",Villa,7.0,GF,262,1.0,1989.0,2013.0,Salins,1991,46.2122,7.35142,Canton du Valais
1869,"1,450,000",Row house,5.0,GF,130,3.0,1992.0,1992.0,Samstagern,8833,47.1938,8.6789,Kanton Zürich
1870,"1,730,000",Single house,11.0,GF,280,1.0,1900.0,1900.0,Sant'Abbondio,6577,46.1152,8.7762,Ticino
1871,"750,000",Row house,4.5,GF,162,1.0,2021.0,2021.0,Salins,1991,46.2122,7.35142,Canton du Valais
1872,"770,000",Single house,6.0,GF,160,1.0,1950.0,2002.0,Salins,1991,46.2122,7.35142,Canton du Valais
1873,"810,000",Row house,5.5,GF,177,1.0,2021.0,2021.0,Salins,1991,46.2122,7.35142,Canton du Valais
1874,"1,780,000",Villa,7.0,GF,262,1.0,1989.0,2013.0,Salins,1991,46.2122,7.35142,Canton du Valais
1875,"1,450,000",Row house,5.0,GF,130,3.0,1992.0,1992.0,Samstagern,8833,47.1938,8.6789,Kanton Zürich
1876,"1,730,000",Single house,11.0,GF,280,1.0,1900.0,1900.0,Sant'Abbondio,6577,46.1152,8.7762,Ticino
1877,"1,590,000",Villa,5.0,GF,223,1.0,1995.0,1995.0,Sant'Antonino,6592,46.1554,8.973,Ticino
1878,"1,600,000",Multi-family house,8.5,GF,300,1.0,1993.0,1993.0,Santa Maria Val Müstair,7536,46.5785,10.3704,Kanton Graubünden
1879,"1,650,000",Chalet,7.0,GF,205,1.0,2004.0,2021.0,Savièse,1965,46.2571,7.344509090909091,Canton du Valais
