,price,type,room_num,floor,area_m2,floors_num,year_built,last_refurbishment,address
1510,"CHF1,250,000.–",Villa,7.0,,250 m2,2.0,1998.0,,6822 Arogno
1511,"CHF1,100,000.–",Single house,7.0,,165 m2,2.0,,2000.0,6939 Arosio
1512,"CHF3,190,000.–",Single house,7.5,,525 m2,,2002.0,2015.0,1273 Arzier-Le Muids
1513,"CHF790,000.–",Single house,,,196 m2,,,,6864 Arzo
1514,"CHF2,980,000.–",Single house,7.5,,272 m2,4.0,1987.0,2015.0,6612 Ascona
1515,"CHF1,790,000.–",Bifamiliar house,7.0,,165 m2,3.0,2003.0,,"A Athenaz (Avusy), 1285 Athenaz (Avusy)"
1516,"CHF770,000.–",Single house,6.5,,208 m2,,,,6661 Auressio
1517,"CHF730,000.–",Chalet,4.5,,99 m2,,1968.0,,"Route des Raccards 49, 3961 Ayer"
1518,"CHF898,000.–",Villa,11.0,,,3.0,,,"Via San Gottardo 72, 6828 Balerna"
1519,"CHF1,050,000.–",Bifamiliar house,4.5,,154 m2,2.0,2022.0,,"Via E.Bossi 50, 6828 Balerna"
1520,"CHF1,150,000.–",Bifamiliar house,4.5,,198 m2,2.0,2022.0,,"Via E.Bossi 50, 6828 Balerna"
1521,"CHF1,180,000.–",Single house,8.0,,183 m2,,1953.0,,"Hauptstrasse 16, 9436 Balgach"
1522,"CHF3,360,000.–",Multi-family house,15.0,,198 m2,4.0,1881.0,2010.0,4057 Basel
1523,"CHF950,000.–",Multi-family house,11.0,,194 m2,3.0,1890.0,,"Sennhüttenstrasse 8, 8494 Bauma"
1524,"CHF750,000.–",Single house,5.5,,,,1970.0,,6981 Bedigliora
1525,"CHF790,000.–",Single house,6.5,,250 m2,,1989.0,,6981 Bedigliora
1526,"CHF1,695,000.–",Bifamiliar house,5.5,,177 m2,3.0,1999.0,,"Hasenbergstrasse 13A, 5454 Bellikon"
1527,"CHF250,000.–",Single house,2.5,,60 m2,,,,6500 Bellinzona
1528,"CHF1,350,000.–",Villa,5.5,,185 m2,,,,"Via Malmera 5A, 6500 Bellinzona"
1529,"CHF2,600,000.–",Multi-family house,,,,3.0,,,"Via San Gottardo, 6500 Bellinzona"
1530,"CHF3,350,000.–",Multi-family house,16.0,,510 m2,,2023.0,,"Via Varrone, 6500 Bellinzona"
1531,"CHF22,000,000.–",Multi-family house,,,,,,,6500 Bellinzona
1532,"CHF199,000.–",Single house,3.5,,200 m2,,1850.0,,1996 Beuson (Nendaz)
1533,"CHF490,000.–",Chalet,3.5,,100 m2,,1980.0,,1880 Bex
1534,"CHF630,000.–",Row house,5.0,,174 m2,,1758.0,2007.0,1880 Bex
1535,"CHF650,000.–",Villa,10.0,,420 m2,,1973.0,2011.0,1880 Bex
1536,"CHF235,000.–",Single house,3.5,,35 m2,,1991.0,,6710 Biasca
1537,"CHF695,000.–",Single house,10.5,,250 m2,,,,6710 Biasca
1538,"CHF695,000.–",Multi-family house,,,250 m2,,,,6710 Biasca
1539,"CHF235,000.–",Single house,8.5,,150 m2,,,,6676 Bignasco
1540,"CHF475,000.–",Rustico,4.5,,82 m2,,,,6676 Bignasco
1541,"CHF1,490,000.–",Multi-family house,11.5,,229 m2,,1900.0,2004.0,4102 Binningen
1542,"CHF1,860,000.–",Single house,8.5,,,5.0,1900.0,,"Oberwilerstrasse 9, 4102 Binningen"
1543,"CHF2,850,000.–",Single house,6.5,,196 m2,,2022.0,,4102 Binningen
1544,"CHF700,000.–",Single house,6.5,,220 m2,3.0,1983.0,2018.0,"Gaggio, 6934 Bioggio"
1545,"CHF1,050,000.–",Single house,7.0,,160 m2,2.0,1991.0,,"Via Cimo 18, 6934 Bioggio"
1546,"CHF1,050,000.–",Single house,7.0,,160 m2,2.0,1991.0,,"Via Cimo 18, 6934 Bioggio"
1547,"CHF1,050,000.–",Villa,5.5,1,185 m2,3.0,1986.0,,6816 Bissone
1548,"CHF1,720,000.–",Villa,7.0,,158 m2,2.0,1962.0,,1807 Blonay
1549,"CHF1,750,000.–",Single house,6.5,,155 m2,,,,1807 Blonay
1550,"CHF1,790,000.–",Single house,5.5,,153 m2,,2023.0,,1807 Blonay
1551,"CHF1,050,000.–",Single house,7.0,,160 m2,2.0,1991.0,,"Via Cimo 18, 6934 Bioggio"
1552,"CHF1,050,000.–",Villa,5.5,1,185 m2,3.0,1986.0,,6816 Bissone
1553,"CHF1,720,000.–",Villa,7.0,,158 m2,2.0,1962.0,,1807 Blonay
1554,"CHF1,750,000.–",Single house,6.5,,155 m2,,,,1807 Blonay
1555,"CHF1,790,000.–",Single house,5.5,,153 m2,,2023.0,,1807 Blonay
1556,"CHF1,860,000.–",Bifamiliar house,4.5,,135 m2,3.0,2023.0,,1807 Blonay
1557,"CHF1,860,000.–",Bifamiliar house,4.5,,135 m2,3.0,2023.0,,1807 Blonay
1558,"CHF4,695,000.–",Single house,8.5,,350 m2,3.0,2012.0,,1807 Blonay
1559,"CHF6,990,000.–",Single house,10.0,,500 m2,,1989.0,,1807 Blonay
1560,"CHF2,560,000.–",Single house,8.5,,270 m2,3.0,1996.0,2019.0,1277 Borex
1561,"CHF985,000.–",Villa,,,165 m2,,1998.0,,1967 Bramois
1562,"CHF1,500,000.–",Villa,6.5,,180 m2,,2006.0,2019.0,1967 Bramois
1563,"CHF3,000,000.–",Villa,9.0,,,,,,6932 Breganzona
1564,"CHF890,000.–",Single house,4.5,,143 m2,,2022.0,,6634 Brione (Verzasca)
1565,"CHF1,850,000.–",Single house,7.5,,,3.0,,,6614 Brissago
1566,"CHF2,200,000.–",Villa,7.0,,260 m2,,1960.0,,6614 Brissago
1567,"CHF1,400,000.–",Single house,8.5,GF,210 m2,3.0,,,1636 Broc
1568,"CHF1,100,000.–",Villa,7.0,2,240 m2,,1979.0,,"Giovan Pietro Poma, 6827 Brusino Arsizio"
1569,"CHF1,400,000.–",Single house,4.5,,,2.0,1970.0,,6827 Brusino Arsizio
1570,"CHF1,950,000.–",Villa,5.5,,170 m2,2.0,,,6827 Brusino Arsizio
1571,"CHF975,000.–",Single house,5.5,,131 m2,,2023.0,,"Rauhenbergstrasse, 8263 Buch SH"
1572,"CHF750,000.–",Row house,5.5,,125 m2,3.0,1996.0,,"Brunngasse 9, 4463 Buus"
1573,"CHF6,800,000.–",Row house,5.5,,151 m2,,1987.0,,8806 Bäch SZ
1574,"CHF1,350,000.–",Single house,12.0,,324 m2,,1970.0,1990.0,"Hauptstrasse 170, 4252 Bärschwil"
1575,"CHF1,370,000.–",Single house,8.0,,232 m2,,2023.0,,"Solothurnstrasse 11, 4922 Bützberg"
1576,"CHF210,000.–",Single house,6.5,,150 m2,,,,6746 Calonico
1577,"CHF536,000.–",Chalet,4.5,,160 m2,,1968.0,,6760 Campello
1578,"CHF975,000.–",Single house,5.5,,131 m2,,2023.0,,"Rauhenbergstrasse, 8263 Buch SH"
1579,"CHF750,000.–",Row house,5.5,,125 m2,3.0,1996.0,,"Brunngasse 9, 4463 Buus"
1580,"CHF6,800,000.–",Row house,5.5,,151 m2,,1987.0,,8806 Bäch SZ
1581,"CHF1,350,000.–",Single house,12.0,,324 m2,,1970.0,1990.0,"Hauptstrasse 170, 4252 Bärschwil"
1582,"CHF1,370,000.–",Single house,8.0,,232 m2,,2023.0,,"Solothurnstrasse 11, 4922 Bützberg"
1583,"CHF210,000.–",Single house,6.5,,150 m2,,,,6746 Calonico
1584,"CHF536,000.–",Chalet,4.5,,160 m2,,1968.0,,6760 Campello
1585,"CHF4,500,000.–",Villa,8.0,,550 m2,,1970.0,,6919 Carabietta
1586,"CHF150,000.–",Single house,4.5,,100 m2,,1900.0,,"Via di Funtànn, 6584 Carena"
1587,"CHF2,250,000.–",Villa,4.5,,138 m2,,2001.0,,6914 Carona
1588,"CHF1,140,000.–",Single house,5.5,,240 m2,3.0,1993.0,,6987 Caslano
1589,"CHF1,390,000.–",Single house,5.0,,150 m2,,2002.0,2017.0,6987 Caslano
1590,"CHF3,200,000.–",Villa,8.5,,450 m2,,1965.0,,"via Monte Generoso, 6873 Castel San Pietro"
1591,"CHF1,570,000.–",Single house,5.5,,258 m2,,2022.0,,"Ronco, 6980 Castelrotto"
1592,"CHF60,000.–",Rustico,3.5,,60 m2,,,,6683 Cerentino
1593,"CHF95,000.–",Rustico,2.5,,45 m2,,,,6683 Cerentino
1594,"CHF140,000.–",Single house,5.5,,120 m2,,,,6683 Cerentino
1595,"CHF155,000.–",Rustico,4.5,,1055 m2,,,,6683 Cerentino
1596,"CHF590,000.–",Single house,4.0,,150 m2,,,2018.0,6675 Cevio
1597,"CHF890,000.–",Single house,5.5,,160 m2,,,,6675 Cevio
1598,"CHF1,850,000.–",Single house,9.0,,360 m2,2.0,1920.0,2020.0,6675 Cevio
1599,"CHF390,000.–",Single house,3.5,,75 m2,,2009.0,,3966 Chalais
1600,"CHF500,000.–",Single house,8.0,,225 m2,,1984.0,2001.0,1955 Chamoson
1601,"CHF725,000.–",Bifamiliar house,4.5,,143 m2,,2022.0,,1955 Chamoson
1602,"CHF725,000.–",Bifamiliar house,4.5,,143 m2,,2022.0,,1955 Chamoson
1603,"CHF2,190,000.–",Single house,9.0,,270 m2,,2007.0,,1424 Champagne
1604,"CHF1,050,000.–",Chalet,6.5,,180 m2,,,,1938 Champex-Lac
1605,"CHF2,950,000.–",Villa,6.5,,250 m2,3.0,1963.0,,1801 Chardonne
1606,"CHF1,200,000.–",Single house,7.5,,180 m2,,1972.0,2015.0,3971 Chermignon
1607,"CHF890,000.–",Chalet,5.5,,175 m2,,1984.0,,3971 Chermignon-Bas
1608,"CHF19,000,000.–",Single house,15.0,,674 m2,4.0,1995.0,,1071 Chexbres
1609,"CHF20,000,000.–",Multi-family house,,,,,,,6830 Chiasso
1610,"CHF1,050,000.–",Single house,7.0,,160 m2,2.0,1991.0,,"Via Cimo 18, 6992 Cimo"
1611,"CHF1,050,000.–",Single house,7.0,,160 m2,2.0,1991.0,,"Via Cimo 18, 6992 Cimo"
1612,"CHF1,050,000.–",Single house,7.0,,160 m2,2.0,1991.0,,"Via Cimo 18, 6992 Cimo"
1613,"CHF1,235,000.–",Single house,8.0,,208 m2,,1987.0,,6702 Claro
1614,"CHF790,000.–",Single house,6.5,,170 m2,2.0,2022.0,,2932 Coeuve
1615,"CHF1,500,000.–",Villa,6.5,,300 m2,,1988.0,,"Via Mercole, 6877 Coldrerio"
1616,"CHF4,950,000.–",Villa,5.0,,400 m2,,1990.0,,6926 Collina d'Oro
1617,"CHF1,480,000.–",Row house,5.0,,170 m2,,1997.0,,6974 Collina d'Oro
1618,"CHF2,290,000.–",Bifamiliar house,5.0,,,,1999.0,2019.0,1245 Collonge-Bellerive
1619,"CHF1,350,000.–",Single house,6.5,,275 m2,,2013.0,2021.0,1903 Collonges
1620,"CHF6,400,000.–",Single house,8.0,,290 m2,,1976.0,,1223 Cologny
1621,"CHF865,000.–",Multi-family house,,,,,1902.0,,2013 Colombier NE
1622,"CHF890,000.–",Villa,6.5,,175 m2,,1977.0,2020.0,1964 Conthey
1623,"CHF4,950,000.–",Villa,5.0,,400 m2,,1990.0,,6926 Collina d'Oro
1624,"CHF1,480,000.–",Row house,5.0,,170 m2,,1997.0,,6974 Collina d'Oro
1625,"CHF2,290,000.–",Bifamiliar house,5.0,,,,1999.0,2019.0,1245 Collonge-Bellerive
1626,"CHF1,350,000.–",Single house,6.5,,275 m2,,2013.0,2021.0,1903 Collonges
1627,"CHF6,400,000.–",Single house,8.0,,290 m2,,1976.0,,1223 Cologny
1628,"CHF865,000.–",Multi-family house,,,,,1902.0,,2013 Colombier NE
1629,"CHF890,000.–",Villa,6.5,,175 m2,,1977.0,2020.0,1964 Conthey
1630,"CHF220,000.–",Row house,4.5,,100 m2,,1900.0,1970.0,3960 Corin-de-la-Crête
1631,"CHF12,900,000.–",Villa,9.0,,690 m2,4.0,1927.0,2010.0,1802 Corseaux
1632,"CHF785,000.–",Single house,7.5,,190 m2,,2022.0,,"hauterive 20B, 2950 Courgenay"
1633,"CHF1,800,000.–",Chalet,6.5,GF,250 m2,,1965.0,,"Impasse Bonzor, 3963 Crans-Montana"
1634,"CHF1,850,000.–",Chalet,4.5,GF,155 m2,2.0,2014.0,,"Route de Grinchon, 3963 Crans-Montana"
1635,"CHF4,500,000.–",Chalet,7.5,GF,270 m2,,1965.0,,"Route des Mélèzes, 3963 Crans-Montana"
1636,"CHF3,250,000.–",Single house,6.0,,250 m2,3.0,1972.0,2011.0,1299 Crans-près-Céligny
1637,"CHF750,000.–",Single house,6.0,,139 m2,2.0,1973.0,,2088 Cressier NE
1638,"CHF1,190,000.–",Row house,5.5,,208 m2,,2023.0,,6516 Cugnasco
1639,"CHF1,590,000.–",Single house,6.5,,292 m2,,2019.0,,6516 Cugnasco
1640,"CHF3,950,000.–",Villa,9.5,,285 m2,3.0,1998.0,,6944 Cureglia
1641,"CHF1,850,000.–",Single house,6.5,GF,250 m2,3.0,,,"Via Belvedere 2E, 6964 Davesco-Soragno"
1642,"CHF2,750,000.–",Single house,7.5,,400 m2,3.0,,,6964 Davesco-Soragno
1643,"CHF940,000.–",Single house,8.5,,210 m2,3.0,1964.0,2018.0,2800 Delémont
1644,"CHF690,000.–",Single house,6.0,,170 m2,,1752.0,2020.0,4457 Diegten
1645,"CHF1,990,000.–",Row house,6.5,,220 m2,4.0,2002.0,2022.0,8953 Dietikon
1646,"CHF1,250,000.–",Villa,6.5,GF,235 m2,2.0,2004.0,,6967 Dino
1647,"CHF475,000.–",Multi-family house,,,300 m2,,,,6715 Dongio
1648,"CHF3,650,000.–",Single house,9.0,,432 m2,,1600.0,,1195 Dully
1649,"CHF1,850,000.–",Single house,11.5,,243 m2,,1876.0,2007.0,"Eibenweg 5, 5304 Endingen"
1650,"CHF1,075,000.–",Single house,6.5,,175 m2,3.0,1971.0,,"Moos 281, 3619 Eriz"
1651,"CHF585,000.–",Single house,4.5,,100 m2,3.0,1932.0,1991.0,"Passwangstrasse 17, 4228 Erschwil"
1652,"CHF118,000.–",Farm house,2.0,,,,,,1925 Finhaut
1653,"CHF1,350,000.–",Single house,6.5,,205 m2,,1985.0,2019.0,2577 Finsterhennen
1654,"CHF1,200,000.–",Single house,8.0,,150 m2,3.0,1970.0,2017.0,3978 Flanthey
1655,"CHF1,150,000.–",Multi-family house,,,,3.0,1920.0,2018.0,9230 Flawil
1656,"CHF4,950,000.–",Villa,7.0,,425 m2,,2000.0,,6574 Fosano
1657,"CHF949,000.–",Single house,5.5,,183 m2,,2022.0,,1926 Fully
1658,"CHF949,000.–",Single house,5.5,,183 m2,,2022.0,,1926 Fully
1659,"CHF949,000.–",Single house,5.5,,183 m2,,2022.0,,1926 Fully
1660,"CHF949,000.–",Single house,5.5,,183 m2,,2022.0,,1926 Fully
1661,"CHF949,000.–",Single house,5.5,,183 m2,,2022.0,,1926 Fully
1662,"CHF949,000.–",Single house,5.5,,183 m2,,2022.0,,1926 Fully
1663,"CHF1,350,000.–",Single house,5.5,,217 m2,,2021.0,,1926 Fully
1664,"CHF1,366,000.–",Single house,6.5,,236 m2,,2022.0,,1926 Fully
1665,"CHF1,545,000.–",Single house,6.5,,216 m2,,2022.0,,1926 Fully
1666,"CHF3,980,000.–",Single house,10.0,,600 m2,,1750.0,2005.0,1173 Féchy
1667,"CHF980,000.–",Single house,4.0,,192 m2,,1900.0,,"Piazza S. Giovanni, 6925 Gentilino"
1668,"CHF980,000.–",Single house,4.0,GF,192 m2,,1900.0,2019.0,6925 Gentilino
1669,"CHF2,850,000.–",Single house,8.5,,352 m2,3.0,1972.0,2000.0,6925 Gentilino
1670,"CHF6,650,000.–",Villa,12.0,,485 m2,,2009.0,2021.0,6925 Gentilino
1671,"CHF1,460,000.–",Row house,6.5,,132 m2,3.0,2023.0,,8954 Geroldswil
1672,"CHF1,520,000.–",Row house,6.5,,130 m2,3.0,2023.0,,8954 Geroldswil
1673,"CHF1,590,000.–",Row house,6.5,,129 m2,3.0,2023.0,,8954 Geroldswil
1674,"CHF1,490,000.–",Single house,5.5,,210 m2,3.0,2009.0,,6596 Gordola
1675,"CHF1,950,000.–",Single house,10.0,3,400 m2,,1800.0,2000.0,"Vicolo al Burio, 6596 Gordola"
1676,"CHF390,000.–",Single house,4.5,,129 m2,2.0,,,6929 Gravesano
1677,"CHF990,000.–",Single house,5.0,,150 m2,,,,6929 Gravesano
1678,"CHF1,095,000.–",Row house,5.5,,183 m2,2.0,1981.0,,1971 Grimisuat
1679,"CHF430,000.–",Chalet,5.5,,145 m2,,1978.0,2017.0,3979 Grône
1680,"CHF675,000.–",Row house,4.5,,140 m2,,1989.0,2020.0,3979 Grône
1681,"CHF1,108,000.–",Single house,7.5,,180 m2,,2023.0,,"Feldstrasse, 6166 Hasle LU"
1682,"CHF2,630,000.–",Chalet,6.5,,240 m2,,2009.0,,1997 Haute-Nendaz
1683,"CHF2,980,000.–",Bifamiliar house,6.0,,230 m2,,1990.0,2015.0,1248 Hermance
1684,"CHF880,000.–",Single house,5.5,,188 m2,3.0,1937.0,2016.0,5027 Herznach
1685,"CHF750,000.–",Bifamiliar house,5.5,,100 m2,3.0,1959.0,,"Baldeggstrasse 78, 6280 Hochdorf"
1686,"CHF155,000.–",Single house,3.5,,34 m2,,2019.0,,"Rütteli 17, 4718 Holderbank SO"
1687,"CHF936,000.–",Chalet,6.0,,160 m2,,1986.0,,1977 Icogne
1688,"CHF1,900,000.–",Single house,6.5,,150 m2,,1968.0,2014.0,6655 Intragna
1689,"CHF1,830,000.–",Single house,5.5,,171 m2,3.0,2009.0,,"Kirchhaldenstrasse 19, 8722 Kaltbrunn"
1690,"CHF2,400,000.–",Bifamiliar house,5.5,,178 m2,,2017.0,,8934 Knonau
1691,"CHF1,290,000.–",Multi-family house,,,,,1945.0,,9643 Krummenau
1692,"CHF9,999,999.–",Single house,9.5,,560 m2,2.0,2010.0,2017.0,"Musterstrasse 999, 2406 La Brévine"
1693,"CHF520,000.–",Chalet,3.5,,80 m2,,1950.0,2019.0,1918 La Tzoumaz
1694,"CHF545,000.–",Multi-family house,8.5,,180 m2,4.0,1900.0,1992.0,1454 La Vraconnaz
1695,"CHF980,000.–",Multi-family house,,,270 m2,,1887.0,2022.0,"Ausserdorf 14, 4438 Langenbruck"
1696,"CHF790,000.–",Row house,5.5,,147 m2,,2000.0,2006.0,"Lenggenweg 28, 3550 Langnau im Emmental"
1697,"CHF890,000.–",Single house,8.5,,330 m2,,1970.0,,"Via Moncucco, 6743 Lavorgo"
1698,"CHF5,500,000.–",Bifamiliar house,11.0,,370 m2,2.0,1950.0,,"A Le Grand-Saconnex, 1218 Le Grand-Saconnex"
1699,"CHF1,150,000.–",Chalet,6.5,,140 m2,,1991.0,,1988 Les Collons
1700,"CHF1,150,000.–",Single house,6.0,,145 m2,,2006.0,,1988 Les Collons
1701,"CHF980,000.–",Single house,4.5,,115 m2,3.0,1971.0,,2610 Les Pontins
1702,"CHF890,000.–",Single house,8.5,,330 m2,,1970.0,,"Via Moncucco, 6743 Lavorgo"
1703,"CHF5,500,000.–",Bifamiliar house,11.0,,370 m2,2.0,1950.0,,"A Le Grand-Saconnex, 1218 Le Grand-Saconnex"
1704,"CHF1,150,000.–",Chalet,6.5,,140 m2,,1991.0,,1988 Les Collons
1705,"CHF1,150,000.–",Single house,6.0,,145 m2,,2006.0,,1988 Les Collons
1706,"CHF980,000.–",Single house,4.5,,115 m2,3.0,1971.0,,2610 Les Pontins
1707,"CHF550,000.–",Single house,7.5,,170 m2,,1970.0,,1945 Liddes
1708,"CHF1,350,000.–",Single house,9.5,,201 m2,3.0,1903.0,,"Sonnenweg 23, 4410 Liestal"
1709,"CHF250,000.–",Farm house,,,284 m2,,,,"strada principale, 6682 Linescio"
1710,"CHF850,000.–",Single house,5.5,,160 m2,4.0,,,6600 Locarno
1711,"CHF2,100,000.–",Villa,7.0,,309 m2,,1975.0,,6605 Locarno
1712,"CHF3,200,000.–",Single house,6.5,,170 m2,,2007.0,,6605 Locarno
1713,"CHF3,280,000.–",Single house,4.5,,,,2022.0,,6605 Locarno
1714,"CHF340,000.–",Rustico,4.5,,100 m2,,1988.0,,"Sassello Loco, 6661 Loco"
1715,"CHF1,495,000.–",Multi-family house,14.0,,250 m2,3.0,1900.0,2019.0,"Hauptstrasse 53, 9506 Lommis"
1716,"CHF995,000.–",Single house,,,405 m2,2.0,1650.0,1984.0,"Via Case Albertini 8, 6616 Losone"
1717,"CHF890,000.–",Row house,4.5,,156 m2,2.0,2022.0,,6953 Lugaggia
1718,"CHF1,200,000.–",Single house,5.5,,143 m2,3.0,1992.0,,6900 Lugano
1719,"CHF1,200,000.–",Single house,5.5,,143 m2,3.0,1992.0,,6900 Lugano
1720,"CHF1,580,000.–",Villa,10.0,,265 m2,,1976.0,,"Lugaggia, 6900 Lugano"
1721,"CHF1,580,000.–",Villa,10.0,,265 m2,,1976.0,,"Lugaggia, 6900 Lugano"
1722,"CHF2,995,000.–",Single house,5.5,,200 m2,2.0,2001.0,,6900 Lugano
1723,"CHF3,000,000.–",Multi-family house,25.0,,937 m2,,1913.0,,"Via Pazzalino, 6900 Lugano"
1724,"CHF4,500,000.–",Villa,10.0,,520 m2,,1963.0,1987.0,6900 Lugano
1725,"CHF5,300,000.–",Multi-family house,12.0,,793 m2,,,,6900 Lugano
1726,"CHF5,300,000.–",Multi-family house,12.0,,793 m2,,,,6900 Lugano
1727,"CHF5,700,000.–",Villa,10.0,,632 m2,,1965.0,2016.0,6900 Lugano
1728,"CHF12,900,000.–",Villa,9.5,,510 m2,,,2019.0,6900 Lugano
1729,"CHF2,130,000.–",Villa,8.0,,320 m2,,1970.0,,6914 Lugano
1730,"CHF1,390,000.–",Single house,6.5,,200 m2,2.0,1986.0,,"Seltisbergerstrasse 29, 4419 Lupsingen"
1731,"CHF8,250,000.–",Single house,14.0,,630 m2,,,2011.0,1167 Lussy-sur-Morges
1732,"CHF2,590,000.–",Bifamiliar house,6.5,,190 m2,,,,1095 Lutry
1733,"CHF2,100,000.–",Single house,6.5,,180 m2,2.0,1974.0,2022.0,"Udelbodenstrasse 55, 6014 Luzern"
1734,"CHF1,620,000.–",Multi-family house,9.0,,286 m2,,2010.0,,6573 Magadino
1735,"CHF3,500,000.–",Villa,12.5,,460 m2,3.0,1660.0,,6983 Magliaso
1736,"CHF110,000.–",Rustico,9.5,,180 m2,,,,6713 Malvaglia
1737,"CHF550,000.–",Single house,20.5,,400 m2,,,,6713 Malvaglia
1738,"CHF550,000.–",Single house,20.5,,400 m2,,,,6713 Malvaglia
1739,"CHF550,000.–",Multi-family house,,,400 m2,,,,6713 Malvaglia
1740,"CHF1,095,000.–",Bifamiliar house,10.5,,288 m2,,1982.0,,6713 Malvaglia
1741,"CHF1,600,000.–",Villa,7.0,,280 m2,2.0,,2007.0,6817 Maroggia
1742,"CHF350,000.–",Single house,9.0,,270 m2,3.0,,,6809 Medeglia
1743,"CHF1,450,000.–",Single house,6.5,,235 m2,2.0,,2009.0,6818 Melano
1744,"CHF7,000,000.–",Villa,9.5,,420 m2,4.0,2022.0,2022.0,"Lungo Lago Motta, 6815 Melide"
1745,"CHF1,100,000.–",Single house,5.5,,195 m2,2.0,2011.0,,"Via Dott. G. Polar 48, 6850 Mendrisio"
1746,"CHF1,240,000.–",Multi-family house,10.5,,,4.0,,2009.0,6850 Mendrisio
1747,"CHF1,550,000.–",Single house,7.5,,281 m2,,2006.0,,6862 Mendrisio
1748,"CHF550,000.–",Single house,20.5,,400 m2,,,,6713 Malvaglia
1749,"CHF550,000.–",Single house,20.5,,400 m2,,,,6713 Malvaglia
1750,"CHF550,000.–",Multi-family house,,,400 m2,,,,6713 Malvaglia
1751,"CHF1,095,000.–",Bifamiliar house,10.5,,288 m2,,1982.0,,6713 Malvaglia
1752,"CHF1,600,000.–",Villa,7.0,,280 m2,2.0,,2007.0,6817 Maroggia
1753,"CHF350,000.–",Single house,9.0,,270 m2,3.0,,,6809 Medeglia
1754,"CHF1,450,000.–",Single house,6.5,,235 m2,2.0,,2009.0,6818 Melano
1755,"CHF7,000,000.–",Villa,9.5,,420 m2,4.0,2022.0,2022.0,"Lungo Lago Motta, 6815 Melide"
1756,"CHF1,100,000.–",Single house,5.5,,195 m2,2.0,2011.0,,"Via Dott. G. Polar 48, 6850 Mendrisio"
1757,"CHF1,240,000.–",Multi-family house,10.5,,,4.0,,2009.0,6850 Mendrisio
1758,"CHF1,550,000.–",Single house,7.5,,281 m2,,2006.0,,6862 Mendrisio
1759,"CHF390,000.–",Rustico,,,216 m2,,,,6563 Mesocco
1760,"CHF585,000.–",Single house,5.5,,100 m2,,1780.0,,6805 Mezzovico
1761,"CHF1,150,000.–",Single house,4.5,,190 m2,2.0,,2004.0,6648 Minusio
1762,"CHF1,200,000.–",Single house,4.5,,68 m2,,1965.0,,6648 Minusio
1763,"CHF650,000.–",Single house,10.0,,160 m2,,1890.0,2012.0,3972 Miège
1764,"CHF845,000.–",Single house,4.5,GF,105 m2,2.0,,,"Route du Lynx 41, 1663 Moléson"
1765,"CHF4,800,000.–",Villa,8.0,,400 m2,,,2008.0,6926 Montagnola
1766,"CHF4,800,000.–",Villa,7.0,,370 m2,3.0,1994.0,,6926 Montagnola
1767,"CHF8,000,000.–",Villa,8.5,,875 m2,,,,6926 Montagnola
1768,"CHF975,000.–",Row house,5.5,,200 m2,,2022.0,,1870 Monthey
1769,"CHF4,600,000.–",Villa,5.5,,240 m2,3.0,2001.0,,1820 Montreux
1770,"CHF6,200,000.–",Single house,11.5,,479 m2,4.0,1900.0,,1820 Montreux
1771,"CHF860,000.–",Row house,5.0,,150 m2,,2016.0,,"Via Vacallo 1b, 6834 Morbio Inferiore"
1772,"CHF1,790,000.–",Single house,5.5,,200 m2,,1981.0,2000.0,6835 Morbio Superiore
1773,"CHF4,700,000.–",Villa,8.0,,242 m2,2.0,,,6922 Morcote
1774,"CHF5,000,000.–",Villa,7.5,,220 m2,1.0,1970.0,,6922 Morcote
1775,"CHF9,800,000.–",Villa,,,,,,,6922 Morcote
1776,"CHF4,500,000.–",Single house,12.0,,890 m2,,1820.0,2009.0,1110 Morges
1777,"CHF1,100,000.–",Multi-family house,,,,,1974.0,,1875 Morgins
1778,"CHF395,000.–",Single house,5.0,,170 m2,3.0,,,6838 Muggio
1779,"CHF3,580,000.–",Single house,5.5,,240 m2,,2012.0,,"Brunnrainstrasse, 4132 Muttenz"
1780,"CHF3,500,000.–",Villa,5.5,3,325 m2,,,,6933 Muzzano
1781,"CHF1,320,000.–",Bifamiliar house,6.5,,205 m2,,2000.0,2017.0,5103 Möriken AG
1782,"CHF1,295,000.–",Single house,8.0,,186 m2,3.0,1988.0,,"Walderstrasse 15, 8733 Neuhaus-Eschenbach"
1783,"CHF620,000.–",Bifamiliar house,4.5,,99 m2,4.0,1933.0,,8212 Neuhausen am Rheinfall
1784,"CHF890,000.–",Single house,8.5,,166 m2,3.0,1964.0,,"Bachmühle 5, 3087 Niedermuhlern"
1785,"CHF1,295,000.–",Bifamiliar house,5.5,,164 m2,2.0,2023.0,,9203 Niederwil SG
1786,"CHF1,295,000.–",Bifamiliar house,5.5,,164 m2,2.0,2023.0,,9203 Niederwil SG
1787,"CHF820,000.–",Single house,4.5,,150 m2,2.0,2018.0,,6883 Novazzano
1788,"CHF830,000.–",Single house,5.0,,170 m2,2.0,2020.0,,6883 Novazzano
1789,"CHF895,000.–",Single house,5.5,,150 m2,3.0,1989.0,2019.0,6883 Novazzano
1790,"CHF2,550,000.–",Single house,11.0,,447 m2,3.0,1992.0,2021.0,3976 Noës
1791,"CHF1,295,000.–",Bifamiliar house,5.5,,164 m2,2.0,2023.0,,9203 Niederwil SG
