,price,type,room_num,floor,area_m2,floors_num,year_built,last_refurbishment,address
1059,"CHF372,000.–",Apartment,2.5,GF,60 m2,,2022,,1950 Sion
1060,"CHF404,000.–",Apartment,3.5,1,77 m2,,2021,,1950 Sion
1061,"CHF420,000.–",Apartment,3.5,2,94 m2,,1985,,1950 Sion
1062,"CHF434,000.–",Apartment,3.5,1,72 m2,,2022,,1950 Sion
1063,"CHF451,000.–",Apartment,3.5,GF,72 m2,,2022,,1950 Sion
1064,"CHF492,000.–",Apartment,3.5,2,88 m2,,2021,,1950 Sion
1065,"CHF495,000.–",Apartment,3.5,,95 m2,,1995,2017,1950 Sion
1066,"CHF530,000.–",Apartment,3.5,2,104 m2,,,,"Rue Hermann Geiger, 1950 Sion"
1067,"CHF540,000.–",Apartment,2.5,1,61 m2,,2020,,"Rue de Condémines 34, 1950 Sion"
1068,"CHF610,000.–",Apartment,4.5,1,124 m2,,,,"Rue Hermann Geiger, 1950 Sion"
1069,"CHF620,000.–",Apartment,4.5,2,124 m2,,,,"Rue Hermann Geiger, 1950 Sion"
1070,"CHF653,000.–",Attic flat,3.5,2,102 m2,,2022,,1950 Sion
1071,"CHF659,000.–",Apartment,4.5,,122 m2,,2021,,1950 Sion
1072,"CHF720,000.–",Apartment,3.5,2,105 m2,1,1995,,1950 Sion
1073,"CHF829,000.–",Attic flat,4.5,2,126 m2,,2022,,1950 Sion
1074,"CHF898,000.–",Apartment,5.5,2,145 m2,4,2011,2013,1950 Sion
1075,"CHF990,000.–",Apartment,4.5,3,140 m2,1,1903,2006,1950 Sion
1076,"CHF1,108,800.–",Apartment,3.5,1,126 m2,1,2021,,1950 Sion
1077,"CHF1,125,000.–",Attic flat,4.5,5,212 m2,,1994,,1950 Sion
1078,"CHF1,670,000.–",Attic flat,6.5,5,217 m2,2,1985,,1950 Sion
1079,"CHF980,000.–",Apartment,4.5,1,213 m2,,,,"La Rosablanche, 1997 Siviez (Nendaz)"
1080,"CHF640,000.–",Apartment,4.5,4,107 m2,,1996,,"Brühlstrasse 127, 4500 Solothurn"
1081,"CHF1,175,000.–",Apartment,4,,136 m2,3,2021,,"Dino, 6901 Sonvico"
1082,"CHF995,000.–",Attic flat,3.5,,118 m2,3,2021,,"Dino, 6968 Sonvico"
1083,"CHF1,070,000.–",Apartment,4.5,2,120 m2,,2020,,"via cortivallo, 6924 Sorengo"
1084,"CHF450,000.–",Apartment,2.5,,57 m2,,,,1806 St-Légier-La Chiésaz
1085,"CHF1,710,000.–",Apartment,6.5,,155 m2,,2022,,1806 St-Légier-La Chiésaz
1086,"CHF1,108,800.–",Apartment,3.5,1,126 m2,1,2021,,1950 Sion
1087,"CHF1,125,000.–",Attic flat,4.5,5,212 m2,,1994,,1950 Sion
1088,"CHF1,670,000.–",Attic flat,6.5,5,217 m2,2,1985,,1950 Sion
1089,"CHF980,000.–",Apartment,4.5,1,213 m2,,,,"La Rosablanche, 1997 Siviez (Nendaz)"
1090,"CHF640,000.–",Apartment,4.5,4,107 m2,,1996,,"Brühlstrasse 127, 4500 Solothurn"
1091,"CHF1,175,000.–",Apartment,4,,136 m2,3,2021,,"Dino, 6901 Sonvico"
1092,"CHF995,000.–",Attic flat,3.5,,118 m2,3,2021,,"Dino, 6968 Sonvico"
1093,"CHF1,070,000.–",Apartment,4.5,2,120 m2,,2020,,"via cortivallo, 6924 Sorengo"
1094,"CHF450,000.–",Apartment,2.5,,57 m2,,,,1806 St-Légier-La Chiésaz
1095,"CHF1,710,000.–",Apartment,6.5,,155 m2,,2022,,1806 St-Légier-La Chiésaz
1096,"CHF1,750,000.–",Apartment,5.5,,153 m2,,2022,,1806 St-Légier-La Chiésaz
1097,"CHF440,000.–",Apartment,4.5,,100 m2,,1990,2014,1958 St-Léonard
1098,"CHF265,000.–",Apartment,3.5,2,65 m2,,1960,2001,1890 St-Maurice
1099,"CHF630,000.–",Apartment,4.5,GF,106 m2,,1986,,9015 St. Gallen
1100,"CHF2,330,000.–",Apartment,3.5,1,118 m2,,,,"Galleria Badrut, 7500 St. Moritz"
1101,"CHF590,000.–",Apartment,4.5,2,145 m2,4,2015,,6855 Stabio
1102,"CHF620,000.–",Apartment,4.5,GF,150 m2,,,,6855 Stabio
1103,"CHF515,000.–",Apartment,3.5,GF,68 m2,4,2023,,"Aachweg 1, 9323 Steinach"
1104,"CHF465,000.–",Apartment,4.5,GF,104 m2,3,2014,,3952 Susten
1105,"CHF755,000.–",Apartment,3.5,1,84 m2,,,,"Nauenstrasse 7a-e, 8632 Tann"
1106,"CHF1,650,000.–",Attic flat,5.5,,162 m2,,,,"Nauenstrasse 7a-e, 8632 Tann"
1107,"CHF398,000.–",Apartment,3.5,4,80 m2,,1980,,"Taverne, 6807 Taverne"
1108,"CHF590,000.–",Apartment,3.5,GF,87 m2,,2014,,6652 Tegna
1109,"CHF735,000.–",Apartment,4.5,,81 m2,,1971,2020,"Birsmattstrasse 42, 4106 Therwil"
1110,"CHF180,000.–",Apartment,2.5,5,53 m2,,1994,,1899 Torgon
1111,"CHF300,000.–",Furnished dwelling,3.5,5,80 m2,,1974,2018,1899 Torgon
1112,"CHF400,000.–",Attic flat,2.5,2,66 m2,2,1985,,6807 Torricella-Taverne
1113,"CHF745,000.–",Attic flat,4.5,2,134 m2,2,1985,,6807 Torricella-Taverne
1114,"CHF1,175,000.–",Duplex,3.5,3,95 m2,,2001,,8707 Uetikon am See
1115,"CHF182,000.–",Apartment,1.5,,35 m2,,2022,,1958 Uvrier
1116,"CHF218,000.–",Apartment,1.5,,42 m2,,2022,,1958 Uvrier
1117,"CHF276,000.–",Apartment,1.5,,53 m2,,2022,,1958 Uvrier
1118,"CHF321,000.–",Studio,1.5,GF,42 m2,,2022,,1958 Uvrier
1119,"CHF348,000.–",Apartment,2.5,,66 m2,,2022,,1958 Uvrier
1120,"CHF348,000.–",Apartment,2.5,,70 m2,,2022,,1958 Uvrier
1121,"CHF1,650,000.–",Attic flat,5.5,,162 m2,,,,"Nauenstrasse 7a-e, 8632 Tann"
1122,"CHF398,000.–",Apartment,3.5,4,80 m2,,1980,,"Taverne, 6807 Taverne"
1123,"CHF590,000.–",Apartment,3.5,GF,87 m2,,2014,,6652 Tegna
1124,"CHF735,000.–",Apartment,4.5,,81 m2,,1971,2020,"Birsmattstrasse 42, 4106 Therwil"
1125,"CHF180,000.–",Apartment,2.5,5,53 m2,,1994,,1899 Torgon
1126,"CHF300,000.–",Furnished dwelling,3.5,5,80 m2,,1974,2018,1899 Torgon
1127,"CHF400,000.–",Attic flat,2.5,2,66 m2,2,1985,,6807 Torricella-Taverne
1128,"CHF745,000.–",Attic flat,4.5,2,134 m2,2,1985,,6807 Torricella-Taverne
1129,"CHF1,175,000.–",Duplex,3.5,3,95 m2,,2001,,8707 Uetikon am See
1130,"CHF182,000.–",Apartment,1.5,,35 m2,,2022,,1958 Uvrier
1131,"CHF218,000.–",Apartment,1.5,,42 m2,,2022,,1958 Uvrier
1132,"CHF276,000.–",Apartment,1.5,,53 m2,,2022,,1958 Uvrier
1133,"CHF321,000.–",Studio,1.5,GF,42 m2,,2022,,1958 Uvrier
1134,"CHF348,000.–",Apartment,2.5,,66 m2,,2022,,1958 Uvrier
1135,"CHF348,000.–",Apartment,2.5,,70 m2,,2022,,1958 Uvrier
1136,"CHF353,000.–",Apartment,2.5,GF,61 m2,,2022,,1958 Uvrier
1137,"CHF361,000.–",Apartment,2.5,,70 m2,,2022,,1958 Uvrier
1138,"CHF363,000.–",Attic flat,2.5,,60 m2,,2022,,1958 Uvrier
1139,"CHF481,000.–",Apartment,3.5,GF,87 m2,,2022,,1958 Uvrier
1140,"CHF486,000.–",Apartment,3.5,,97 m2,,2022,,1958 Uvrier
1141,"CHF1,300,000.–",Single house,5,,116 m2,2,,,"Pramuvel, Chasa 132,  Parzelle 30062, 7546 Ardez"
1142,"CHF1,490,000.–",Row house,5.5,,140 m2,4,1994,2010,"Trislenstrasse, 8184 Bachenbülach"
1143,"CHF1,960,000.–",Multi-family house,13,,359 m2,5,1949,2018,"Muespacherstrasse 47, 4055 Basel"
1144,"CHF2,650,000.–",Villa,6,GF,168 m2,4,1923,,4059 Basel
1145,"CHF1,095,000.–",Single house,4.5,GF,108 m2,4,1950,2022,"Olivenweg 32, 3018 Bern"
1146,"CHF1,400,000.–",Multi-family house,8.5,,195 m2,3,1967,2020,"Stafflerstrasse 17, 5620 Bremgarten AG"
1147,"CHF1,200,000.–",Single house,6,,145 m2,4,1926,2016,"Neumattstrasse 40, 5033 Buchs AG"
1148,"CHF1,290,000.–",Single house,7,,200 m2,,2022,,"Mellingerstrasse 48, 5314 Böttstein"
1149,"CHF1,380,000.–",Villa,9.5,,,3,1987,,"Kanzelstrasse 23, 4622 Egerkingen"
1150,"CHF1,380,000.–",Single house,6,,200 m2,4,2022,,"Geissgasse 15, 8762 Glarus Süd"
1151,"CHF1,295,000.–",Single house,5.5,3,160 m2,3,2021,,"Friedhofweg 2, 5705 Hallwil"
1152,"CHF1,998,000.–",Multi-family house,19.5,,190 m2,3,1923,1998,"Alte G. 7.8, 6440 Ingenbohl"
1153,"CHF9,999,999.–",Single house,9.5,,560 m2,2,2010,2017,"Musterstrasse 9999, 2406 La Brévine"
1154,"CHF1,270,000.–",Single house,6.5,,196 m2,2,2022,,"Rte des Préalpes 5, 1753 Matran"
1155,"CHF1,180,000.–",Single house,5.5,,210 m2,,2023,,"Hubelstrasse, 5054 Moosleerau"
1156,"CHF1,280,000.–",Single house,5.5,,210 m2,,2023,,"Hubelstrasse, 5054 Moosleerau"
1157,"CHF1,090,000.–",Row house,6.5,,167 m2,3,2022,,"Maiholderstrasse, 4653 Obergösgen"
1158,"CHF1,690,000.–",Bifamiliar house,7.5,,248 m2,4,2022,,"Litzistrasse 30, 8917 Oberlunkhofen"
1159,"CHF830,000.–",Row house,4,,,4,1996,2022,"Hohle Gasse 10, 4433 Ramlinsburg"
1160,"CHF1,080,000.–",Row house,6.5,GF,210 m2,4,,,"Erlenstrasse, 5462 Siglistorf"
1161,"CHF1,265,000.–",Row house,6.5,GF,210 m2,4,,,"Erlenstrasse, 5462 Siglistorf"
1162,"CHF1,090,000.–",Row house,6.5,,167 m2,3,2022,,"Maiholderstrasse, 4653 Obergösgen"
1163,"CHF1,690,000.–",Bifamiliar house,7.5,,248 m2,4,2022,,"Litzistrasse 30, 8917 Oberlunkhofen"
1164,"CHF830,000.–",Row house,4,,,4,1996,2022,"Hohle Gasse 10, 4433 Ramlinsburg"
1165,"CHF1,080,000.–",Row house,6.5,GF,210 m2,4,,,"Erlenstrasse, 5462 Siglistorf"
1166,"CHF1,265,000.–",Row house,6.5,GF,210 m2,4,,,"Erlenstrasse, 5462 Siglistorf"
1167,"CHF2,650,000.–",Single house,8,,194 m2,3,1982,2021,1226 Thônex
1168,"CHF4,950,000.–",Rustico,12,,270 m2,2,,2014,"Rodino Private Village, 6632 Vogorno"
1169,"CHF3,050,000.–",Single house,6.5,,245 m2,3,1986,2013,"Pannerhofstrasse 19, 6353 Weggis"
1170,"CHF1,790,000.–",Multi-family house,12,,308 m2,3,1900,2016,"Hauptstrasse 16, 4234 Zullwil"
1171,"CHF10,000,000.–",Multi-family house,2.5,,666 m2,7,1912,2000,"Zypressenstrasse, 8004 Zürich"
1172,"CHF5,800,000.–",Multi-family house,18,,350 m2,5,1895,2019,"Albisstrasse 86, 8038 Zürich"
1173,"CHF1,200,000.–",Single house,7.5,,220 m2,,1986,,6716 Acquarossa
1174,"CHF885,000.–",Single house,4.5,,164 m2,,1983,,6982 Agno
1175,"CHF900,000.–",Row house,4.5,4,140 m2,4,1984,2017,"Via Cassinelle 19, 6982 Agno"
1176,"CHF550,000.–",Chalet,5,,130 m2,2,1950,2000,6780 Airolo
1177,"CHF800,000.–",Single house,5.5,,116 m2,4,,2015,"Dorfpl., 4123 Allschwil"
1178,"CHF2,300,000.–",Multi-family house,,,260 m2,4,1912,,"Poststrasse 3, 4123 Allschwil"
1179,"CHF1,100,000.–",Row house,5.5,,163 m2,3,2015,,6460 Altdorf UR
1180,"CHF1,490,000.–",Single house,6.5,,,3,2017,,"Starenweg 3, 8514 Amlikon-Bissegg"
1181,"CHF1,550,000.–",Single house,5.5,,171 m2,,1984,2014,9204 Andwil SG
1182,"CHF1,220,000.–",Row house,5.5,,,3,2023,,"La Saugette, 1143 Apples"
1183,"CHF695,000.–",Single house,4.5,,144 m2,,,,"Aproz (Nendaz), 1994 Aproz (Nendaz)"
1184,"CHF1,490,000.–",Chalet,6,,220 m2,,2006,2015,1974 Arbaz
1185,"CHF1,700,000.–",Chalet,7.5,2,225 m2,2,2016,2019,"Chemin des Mayens 6, 1974 Arbaz"
1186,"CHF1,840,000.–",Chalet,5.5,,,,,,1974 Arbaz
1187,"CHF1,625,000.–",Single house,4.5,,,2,1978,,6517 Arbedo
1188,"CHF1,300,000.–",Bifamiliar house,4.5,,155 m2,3,1982,,"Adlismattstrasse 15, 8905 Arni"
1189,"CHF1,030,000.–",Single house,5.5,,181 m2,,2021,,6822 Arogno
1190,"CHF2,800,000.–",Single house,8,,202 m2,,1960,,6612 Ascona
1191,"CHF450,000.–",Single house,4.5,,115 m2,,1990,,6999 Astano
1192,"CHF3,200,000.–",Single house,12,,450 m2,,1993,,"Verger-au-Prêtre, 2954 Asuel"
1193,"CHF2,750,000.–",Single house,10.5,,293 m2,,1996,2006,7310 Bad Ragaz
1194,"CHF1,790,000.–",Multi-family house,,,,3,1965,1997,"Katzensteigweg, 5330 Bad Zurzach"
1195,"CHF1,190,000.–",Row house,6.5,,150 m2,,1988,,5405 Baden / Dättwil
1196,"CHF1,130,000.–",Single house,7,,240 m2,2,1974,,6828 Balerna
1197,"CHF2,250,000.–",Villa,10.5,,537 m2,,1900,,6828 Balerna
1198,"CHF1,550,000.–",Row house,5.5,,198 m2,,2000,,"Bodenacherstrasse 6C, 8303 Bassersdorf"
1199,"CHF830,000.–",Chalet,4.5,,195 m2,,2008,,6781 Bedretto
1200,"CHF1,550,000.–",Row house,5.5,,198 m2,,2000,,"Bodenacherstrasse 6C, 8303 Bassersdorf"
1201,"CHF830,000.–",Chalet,4.5,,195 m2,,2008,,6781 Bedretto
1202,"CHF2,150,000.–",Multi-family house,,,,4,1996,,"Aarauerstrasse 32, 5712 Beinwil am See"
1203,"CHF1,095,000.–",Row house,5.5,,157 m2,3,1993,,"Hasenbergstrasse 30B, 5454 Bellikon"
1204,"CHF950,000.–",Bifamiliar house,6,,176 m2,,,,9442 Berneck
1205,"CHF660,000.–",Villa,8,,170 m2,2,,,1996 Bieudron (Nendaz)
1206,"CHF2,100,000.–",Single house,6.5,,189 m2,3,2002,,"Hirtenbündtenweg 11, 4102 Binningen"
1207,"CHF990,000.–",Single house,5.5,,173 m2,2,2022,,"Via Mulini 22, 6934 Bioggio"
1208,"CHF1,450,000.–",Bifamiliar house,5.5,,180 m2,,,,5413 Birmenstorf AG
1209,"CHF2,690,000.–",Villa,11,,,,1985,,6935 Bosco Luganese
1210,"CHF1,400,000.–",Single house,4.5,,175 m2,2,2022,,6932 Breganzona
1211,"CHF2,000,000.–",Bifamiliar house,8,,200 m2,3,,2010,6932 Breganzona
1212,"CHF2,900,000.–",Villa,9,,248 m2,2,,2004,6932 Breganzona
1213,"CHF3,300,000.–",Villa,9,,484 m2,,1970,,6932 Breganzona
1214,"CHF1,900,000.–",Villa,4.5,,363 m2,,1987,,6835 Breggia
1215,"CHF860,000.–",Farm house,10,,216 m2,,,2008,2904 Bressaucourt
1216,"CHF850,000.–",Single house,5.5,,152 m2,2,,,6614 Brissago
1217,"CHF1,150,000.–",Bifamiliar house,5.5,,177 m2,3,2011,,"Sommerhaldenstrasse, 5200 Brugg"
1218,"CHF1,550,000.–",Single house,6.5,,152 m2,3,2009,,"Wüeristrasse 23, 8107 Buchs ZH"
1219,"CHF2,200,000.–",Single house,8.5,,430 m2,,2017,,"Hinterfeldstrasse 11, 5736 Burg AG"
1220,"CHF1,850,000.–",Terrace house,5,,145 m2,1,1976,2015,"Chemin Grand'Vignes 13, 1030 Bussigny"
1221,"CHF6,000,000.–",Multi-family house,,,,,,,"Rte de Buyère 7, 1030 Bussigny"
1222,"CHF1,239,000.–",Single house,5.5,,112 m2,4,1859,2022,"Schulstrasse 1, 8344 Bäretswil"
1223,"CHF4,200,000.–",Villa,10,,613 m2,,,,6814 Cadempino
1224,"CHF1,650,000.–",Bifamiliar house,8,,260 m2,2,,,6528 Camorino
1225,"CHF1,250,000.–",Single house,4.5,,144 m2,3,2006,,"Via Ganna, 6952 Canobbio"
1226,"CHF1,850,000.–",Villa,9,,350 m2,,,,"via trevano, 6952 Canobbio"
1227,"CHF780,000.–",Single house,3.5,,150 m2,,1999,,6919 Carabietta
1228,"CHF790,000.–",Single house,5.5,,228 m2,,2010,,6987 Caslano
1229,"CHF1,140,000.–",Single house,5.5,,200 m2,,,,"Via Nosetto, 6987 Caslano"
1230,"CHF4,300,000.–",Single house,6,,200 m2,2,,,6976 Castagnola
1231,"CHF1,050,000.–",Single house,4,,43 m2,,,,1292 Chambésy
1232,"CHF1,390,000.–",Chalet,10,,260 m2,3,1900,2005,"Rte de Chavalet 38, 1874 Champéry"
1233,"CHF1,450,000.–",Chalet,6.5,,,,2006,,"Village-d'En-Haut 20, 1637 Charmey (Gruyère)"
1234,"CHF1,690,000.–",Row house,6.5,,176 m2,4,,,1279 Chavannes-de-Bogis
1235,"CHF790,000.–",Single house,5.5,,140 m2,,1870,1998,1618 Châtel-St-Denis
1236,"CHF2,400,000.–",Villa,6.5,,360 m2,,1980,,6992 Cimo
1237,"CHF1,150,000.–",Single house,6.5,,220 m2,2,,,6877 Coldrerio
1238,"CHF10,900,000.–",Single house,,,350 m2,,,,1223 Cologny
1239,"CHF790,000.–",Single house,5.5,,140 m2,,1870,1998,1618 Châtel-St-Denis
1240,"CHF2,400,000.–",Villa,6.5,,360 m2,,1980,,6992 Cimo
1241,"CHF1,150,000.–",Single house,6.5,,220 m2,2,,,6877 Coldrerio
1242,"CHF10,900,000.–",Single house,,,350 m2,,,,1223 Cologny
1243,"CHF1,350,000.–",Villa,6.5,,156 m2,2,2020,,1971 Coméraz(Grimisuat)
1244,"CHF2,980,000.–",Single house,7.5,,180 m2,,1960,2020,1802 Corseaux
1245,"CHF1,130,000.–",Single house,6.5,,317 m2,,1990,2011,2825 Courchapoix
1246,"CHF500,000.–",Multi-family house,,,,,1982,2011,2853 Courfaivre
1247,"CHF3,500,000.–",Chalet,5,,356 m2,3,2012,,"Briesses 4, 3963 Crans-Montana"
1248,"CHF1,990,000.–",Bifamiliar house,6.5,,222 m2,3,1984,2021,1023 Crissier
1249,"CHF1,095,000.–",Single house,5.5,,160 m2,,,,6516 Cugnasco
1250,"CHF1,295,000.–",Single house,6.5,1,185 m2,,2007,,1482 Cugy FR
1251,"CHF2,550,000.–",Single house,5.5,,295 m2,,1976,,6944 Cureglia
1252,"CHF5,500,000.–",Villa,5.5,,400 m2,,,,6944 Cureglia
1253,"CHF1,850,000.–",Villa,6.5,,250 m2,3,,,6964 Davesco-Soragno
1254,"CHF1,680,000.–",Single house,4.5,,178 m2,,1979,,"Ramstelweg 21, 4143 Dornach"
1255,"CHF4,200,000.–",Multi-family house,,,,3,1967,2021,4658 Däniken SO
1256,"CHF860,000.–",Single house,4.5,,,2,,,"Chäppelistrasse 14, 5312 Döttingen"
1257,"CHF1,540,000.–",Single house,6.5,,150 m2,4,1994,,"Bühlrain 3, 6030 Ebikon"
1258,"CHF1,740,000.–",Bifamiliar house,5.5,,132 m2,3,2022,,"Chem. de l'Ormet, 1024 Ecublens"
1259,"CHF3,650,000.–",Villa,8,,,,,,1024 Ecublens VD
1260,"CHF5,800,000.–",Single house,12.5,,1300 m2,4,1990,,"Thalrichstrasse 2, 4622 Egerkingen"
1261,"CHF1,350,000.–",Bifamiliar house,6.5,GF,193 m2,4,1996,2017,"Gehrenhagweg 10, 5420 Ehrendingen"
1262,"CHF1,000,000.–",Bifamiliar house,4.5,,127 m2,2,1924,,5408 Ennetbaden
1263,"CHF3,990,000.–",Single house,7.5,,248 m2,,2003,2021,1066 Epalinges
1264,"CHF1,125,000.–",Multi-family house,9.5,,192 m2,3,1932,1972,"Wiedingstrasse, 5012 Eppenberg-Wöschnau"
1265,"CHF750,000.–",Single house,5.5,,122 m2,3,1982,,"Käselstrasse 19, 4228 Erschwil"
1266,"CHF970,000.–",Single house,5.5,,125 m2,3,1971,1991,"Zelgliweg 13, 8360 Eschlikon"
1267,"CHF1,200,000.–",Single house,5.5,,170 m2,,2021,,1470 Estavayer-le-Lac
1268,"CHF1,200,000.–",Villa,5.5,,175 m2,,2021,,1470 Estavayer-le-Lac
1269,"CHF1,200,000.–",Single house,5.5,,170 m2,,2021,,1470 Estavayer-le-Lac
1270,"CHF1,650,000.–",Row house,5.5,,170 m2,3,1992,2019,"Tisliacherstrasse 12, 8320 Fehraltorf"
1271,"CHF1,150,000.–",Single house,5.5,,145 m2,,1981,,"Oberbodenstrasse, 8496 Fischenthal"
1272,"CHF595,000.–",Single house,9.5,,305 m2,4,1740,,"Obergatt 1668, 9230 Flawil"
1273,"CHF599,000.–",Single house,6.5,,155 m2,,1987,2016,2902 Fontenais
1274,"CHF1,475,000.–",Bifamiliar house,5.5,,136 m2,3,2007,2021,"Im Mättli 6, 4414 Füllinsdorf"
1275,"CHF1,690,000.–",Villa,5.5,,222 m2,,2018,,6853 Genestrerio
1276,"CHF6,500,000.–",Single house,11,,600 m2,,1869,2018,1272 Genolier
1277,"CHF1,150,000.–",Single house,5.5,,145 m2,,1981,,"Oberbodenstrasse, 8496 Fischenthal"
1278,"CHF595,000.–",Single house,9.5,,305 m2,4,1740,,"Obergatt 1668, 9230 Flawil"
1279,"CHF599,000.–",Single house,6.5,,155 m2,,1987,2016,2902 Fontenais
1280,"CHF1,475,000.–",Bifamiliar house,5.5,,136 m2,3,2007,2021,"Im Mättli 6, 4414 Füllinsdorf"
1281,"CHF1,690,000.–",Villa,5.5,,222 m2,,2018,,6853 Genestrerio
1282,"CHF6,500,000.–",Single house,11,,600 m2,,1869,2018,1272 Genolier
1283,"CHF1,890,000.–",Row house,7,,180 m2,,2000,2021,1294 Genthod
1284,"CHF420,000.–",Row house,5.5,,120 m2,3,1912,2009,"Abläschstrasse 53, 8750 Glarus"
1285,"CHF650,000.–",Single house,8.5,,,4,,,"Löwengasse 19, 8750 Glarus"
1286,"CHF1,290,000.–",Single house,5.5,,160 m2,3,2008,,"Mühlestrasse 34, 8192 Glattfelden"
1287,"CHF895,000.–",Single house,6.5,,220 m2,,1931,2002,"Dorfstrasse 494, 5728 Gontenschwil"
1288,"CHF1,160,000.–",Multi-family house,,,,3,1919,,9200 Gossau SG
1289,"CHF1,660,000.–",Single house,7,,173 m2,,2001,,8626 Gossau ZH
1290,"CHF2,950,000.–",Single house,10.5,,255 m2,,,,1212 Grand-Lancy
1291,"CHF1,080,000.–",Single house,5.5,,160 m2,3,,,"Martisackerweg, 4203 Grellingen"
1292,"CHF1,385,000.–",Single house,5.5,,180 m2,3,2023,,"Martisackerweg, 4203 Grellingen"
1293,"CHF1,200,000.–",Single house,8.5,,234 m2,3,1994,2022,"Ursiacker 10, 5014 Gretzenbach"
1294,"CHF5,950,000.–",Chalet,9,,560 m2,,2022,,1882 Gryon
1295,"CHF1,140,000.–",Single house,5.5,,155 m2,2,1977,2018,"Hanenbüelstieg 4, 8214 Gächlingen"
1296,"CHF910,000.–",Single house,5.5,,190 m2,,2023,,"Dorfstrasse, 3412 Heimiswil"
1297,"CHF849,000.–",Row house,5.5,,123 m2,,1989,,5604 Hendschiken
1298,"CHF1,995,000.–",Bifamiliar house,6.5,,172 m2,4,1995,2022,"Frohmattweg 2, 8634 Hombrechtikon"
1299,"CHF810,000.–",Row house,5.5,,147 m2,3,2018,,"Hauptsrtasse 555, 5075 Hornussen"
1300,"CHF2,300,000.–",Farm house,26,,732 m2,3,1900,,"Oekingenstrasse 9, 4557 Horriwil"
1301,"CHF2,850,000.–",Single house,12,,365 m2,4,1783,2021,5607 Hägglingen
1302,"CHF1,050,000.–",Single house,5.5,,,3,1929,,"Lindauerstrasse 21, 8307 Illnau-Effretikon"
1303,"CHF960,000.–",Single house,3.5,,139 m2,2,2003,2016,"Via Gottardo Piazzoni, 6655 Intragna"
1304,"CHF1,900,000.–",Villa,6.5,,300 m2,2,1967,2014,"Via calezzo 12, 6655 Intragna"
1305,"CHF2,100,000.–",Single house,5.5,,150 m2,3,1994,2020,"Brüggackerstrasse 33, 33, 3303 Jegenstorf"
1306,"CHF3,450,000.–",Single house,8.5,2,262 m2,2,1974,2014,8645 Jona
1307,"CHF2,100,000.–",Multi-family house,,,,,,,"Gähwilerstrasse 16, 9533 Kirchberg SG"
1308,"CHF1,190,000.–",Bifamiliar house,5.5,,153 m2,,1973,2017,5416 Kirchdorf
1309,"CHF5,500,000.–",Chalet,10,3,350 m2,3,1939,,"Höfjiweg, 7250 Klosters-Serneus"
1310,"CHF1,465,000.–",Single house,6,,113 m2,2,1974,,"Vorder Bähntalstrasse 1, 8483 Kollbrunn"
1311,"CHF1,250,000.–",Single house,5.5,,103 m2,2,1962,,"Zielweg 5, 6010 Kriens"
1312,"CHF870,000.–",Single house,5.5,,113 m2,,1940,2017,"Dalvazza 11, 7240 Küblis"
1313,"CHF9,999,999.–",Chalet,9.5,2,560 m2,3,2010,2017,"Musterstrasse 999, 2406 La Brévine"
1314,"CHF9,999,999.–",Single house,9.5,,560 m2,2,2010,2017,"Musterstrasse 999, 2406 La Brévine"
1315,"CHF610,000.–",Bifamiliar house,8,,230 m2,2,1830,2014,1454 La Vraconnaz
1316,"CHF920,000.–",Single house,4.5,,193 m2,3,1950,2005,"Hausmattstrasse 5, 4438 Langenbruck"
1317,"CHF699,000.–",Single house,5.5,3,140 m2,,,2018,4712 Laupersdorf
1318,"CHF870,000.–",Single house,5.5,,113 m2,,1940,2017,"Dalvazza 11, 7240 Küblis"
1319,"CHF9,999,999.–",Chalet,9.5,2,560 m2,3,2010,2017,"Musterstrasse 999, 2406 La Brévine"
1320,"CHF9,999,999.–",Single house,9.5,,560 m2,2,2010,2017,"Musterstrasse 999, 2406 La Brévine"
1321,"CHF610,000.–",Bifamiliar house,8,,230 m2,2,1830,2014,1454 La Vraconnaz
1322,"CHF920,000.–",Single house,4.5,,193 m2,3,1950,2005,"Hausmattstrasse 5, 4438 Langenbruck"
1323,"CHF699,000.–",Single house,5.5,3,140 m2,,,2018,4712 Laupersdorf
1324,"CHF2,100,000.–",Single house,4.5,,,2,,,"Rte d'Oron 68, 1010 Lausanne"
1325,"CHF1,980,000.–",Chalet,4,,145 m2,3,,2008,"Fontenelle, 1934 Le Châble VS"
1326,"CHF1,800,000.–",Multi-family house,,,320 m2,,,,"Route de la Fromagerie 10, 2712 Le Fuet"
1327,"CHF2,100,000.–",Bifamiliar house,6.5,,234 m2,3,2022,,"Ferrajoz-Millière, 1052 Le Mont-sur-Lausanne"
1328,"CHF3,950,000.–",Single house,15,,400 m2,4,2004,,1052 Le Mont-sur-Lausanne
1329,"CHF1,090,000.–",Single house,5.5,,165 m2,3,2022,,"Oberdorfstrasse, 5325 Leibstadt"
1330,"CHF1,790,000.–",Chalet,7,,200 m2,2,1975,2014,"Rte de la Délège 55, 3963 Lens"
1331,"CHF1,350,000.–",Villa,10.5,,310 m2,,1974,,6853 Ligornetto
1332,"CHF1,350,000.–",Single house,5.5,,,,,,"Via Pezza Venerdì, 6616 Losone"
1333,"CHF2,350,000.–",Single house,,,207 m2,,,,6616 Losone
1334,"CHF1,270,000.–",Bifamiliar house,5,,160 m2,,2022,,6953 Lugaggia
