,price,type,room_num,floor,area_m2,floors_num,year_built,last_refurbishment,city,zip,lat,lon,canton,population
1662,475000,Multi-family house,,GF,300.0,1.0,,,Dongio,6715,46.4525,8.9717,Ticino,
1663,3650000,Single house,9.0,GF,432.0,1.0,1600.0,1600.0,Dully,1195,46.4201,6.317399999999999,Canton de Vaud,
1664,1850000,Single house,11.5,GF,243.0,1.0,1876.0,2007.0,Endingen,5304,47.5307,8.2901,Kanton Aargau,2574.0
1665,1075000,Single house,6.5,GF,175.0,3.0,1971.0,1971.0,Eriz,3619,46.7805,7.81435,Canton de Berne,
1666,585000,Single house,4.5,GF,100.0,3.0,1932.0,1991.0,Erschwil,4228,47.3716,7.5445,Kanton Solothurn,
1667,118000,Farm house,2.0,GF,,1.0,,,Finhaut,1925,46.0594,6.94355,Canton du Valais,
1668,1350000,Single house,6.5,GF,205.0,1.0,1985.0,2019.0,Finsterhennen,2577,47.0325,7.1876,Canton de Berne,
1669,1200000,Single house,8.0,GF,150.0,3.0,1970.0,2017.0,Flanthey,3978,46.2704,7.4516,Canton du Valais,
1670,1150000,Multi-family house,,GF,,3.0,1920.0,2018.0,Flawil,9230,47.4086,9.194966666666666,Kanton St. Gallen,10520.0
1671,4950000,Villa,7.0,GF,425.0,1.0,2000.0,2000.0,Fosano,6574,46.1307,8.8563,Ticino,
1672,949000,Single house,5.5,GF,183.0,1.0,2022.0,2022.0,Fully,1926,46.1575,7.1119,Canton du Valais,8759.0
1673,949000,Single house,5.5,GF,183.0,1.0,2022.0,2022.0,Fully,1926,46.1575,7.1119,Canton du Valais,8759.0
1674,949000,Single house,5.5,GF,183.0,1.0,2022.0,2022.0,Fully,1926,46.1575,7.1119,Canton du Valais,8759.0
1675,949000,Single house,5.5,GF,183.0,1.0,2022.0,2022.0,Fully,1926,46.1575,7.1119,Canton du Valais,8759.0
1676,949000,Single house,5.5,GF,183.0,1.0,2022.0,2022.0,Fully,1926,46.1575,7.1119,Canton du Valais,8759.0
1677,949000,Single house,5.5,GF,183.0,1.0,2022.0,2022.0,Fully,1926,46.1575,7.1119,Canton du Valais,8759.0
1678,1350000,Single house,5.5,GF,217.0,1.0,2021.0,2021.0,Fully,1926,46.1575,7.1119,Canton du Valais,8759.0
1679,1366000,Single house,6.5,GF,236.0,1.0,2022.0,2022.0,Fully,1926,46.1575,7.1119,Canton du Valais,8759.0
1680,1545000,Single house,6.5,GF,216.0,1.0,2022.0,2022.0,Fully,1926,46.1575,7.1119,Canton du Valais,8759.0
1681,3980000,Single house,10.0,GF,600.0,1.0,1750.0,2005.0,Féchy,1173,46.479,6.3727,Canton de Vaud,
1682,980000,Single house,4.0,GF,192.0,1.0,1900.0,1900.0,Gentilino,6925,45.9917,8.9261,Ticino,
1683,980000,Single house,4.0,GF,192.0,1.0,1900.0,2019.0,Gentilino,6925,45.9917,8.9261,Ticino,
1684,2850000,Single house,8.5,GF,352.0,3.0,1972.0,2000.0,Gentilino,6925,45.9917,8.9261,Ticino,
1685,6650000,Villa,12.0,GF,485.0,1.0,2009.0,2021.0,Gentilino,6925,45.9917,8.9261,Ticino,
1686,1460000,Row house,6.5,GF,132.0,3.0,2023.0,2023.0,Geroldswil,8954,47.4234,8.4127,Kanton Zürich,4918.0
1687,1520000,Row house,6.5,GF,130.0,3.0,2023.0,2023.0,Geroldswil,8954,47.4234,8.4127,Kanton Zürich,4918.0
1688,1590000,Row house,6.5,GF,129.0,3.0,2023.0,2023.0,Geroldswil,8954,47.4234,8.4127,Kanton Zürich,4918.0
1689,1490000,Single house,5.5,GF,210.0,3.0,2009.0,2009.0,Gordola,6596,46.175,8.8649,Ticino,4697.0
1690,1950000,Single house,10.0,3,400.0,1.0,1800.0,2000.0,Gordola,6596,46.175,8.8649,Ticino,4697.0
1691,390000,Single house,4.5,GF,129.0,2.0,,,Gravesano,6929,46.0421,8.9187,Ticino,1386.0
1692,990000,Single house,5.0,GF,150.0,1.0,,,Gravesano,6929,46.0421,8.9187,Ticino,1386.0
1693,1095000,Row house,5.5,GF,183.0,2.0,1981.0,1981.0,Grimisuat,1971,46.2486,7.3796,Canton du Valais,3445.0
1694,430000,Chalet,5.5,GF,145.0,1.0,1978.0,2017.0,Grône,3979,46.2335,7.4865,Canton du Valais,2414.0
1695,675000,Row house,4.5,GF,140.0,1.0,1989.0,2020.0,Grône,3979,46.2335,7.4865,Canton du Valais,2414.0
1696,1108000,Single house,7.5,GF,180.0,1.0,2023.0,2023.0,Hasle LU,6166,46.9592,8.067,Kanton Luzern,
1697,2630000,Chalet,6.5,GF,240.0,1.0,2009.0,2009.0,Haute-Nendaz,1997,46.1661,7.308366666666667,Canton du Valais,
1698,2980000,Bifamiliar house,6.0,GF,230.0,1.0,1990.0,2015.0,Hermance,1248,46.2988,6.2325,Genève,1062.0
1699,880000,Single house,5.5,GF,188.0,3.0,1937.0,2016.0,Herznach,5027,47.4721,8.0465,Kanton Aargau,1545.0
1700,750000,Bifamiliar house,5.5,GF,100.0,3.0,1959.0,1959.0,Hochdorf,6280,47.1496,8.2857,Kanton Luzern,9832.0
1701,155000,Single house,3.5,GF,34.0,1.0,2019.0,2019.0,Holderbank SO,4718,47.3327,7.7513,Kanton Solothurn,
1702,936000,Chalet,6.0,GF,160.0,1.0,1986.0,1986.0,Icogne,1977,46.3418,7.456,Canton du Valais,
1703,1900000,Single house,6.5,GF,150.0,1.0,1968.0,2014.0,Intragna,6655,46.1691,8.662533333333334,Ticino,
1704,1830000,Single house,5.5,GF,171.0,3.0,2009.0,2009.0,Kaltbrunn,8722,47.2096,9.0494,Kanton St. Gallen,4839.0
1705,2400000,Bifamiliar house,5.5,GF,178.0,1.0,2017.0,2017.0,Knonau,8934,47.2245,8.4626,Kanton Zürich,2301.0
1706,1290000,Multi-family house,,GF,,1.0,1945.0,1945.0,Krummenau,9643,47.258,9.1869,Kanton St. Gallen,
1707,9999999,Single house,9.5,GF,560.0,2.0,2010.0,2017.0,La Brévine,2406,46.9559,6.586475,Neuchâtel,
1708,520000,Chalet,3.5,GF,80.0,1.0,1950.0,2019.0,La Tzoumaz,1918,46.1302,7.2461,Canton du Valais,
1709,545000,Multi-family house,8.5,GF,180.0,4.0,1900.0,1992.0,La Vraconnaz,1454,46.8434,6.4705,Canton de Vaud,
1710,980000,Multi-family house,,GF,270.0,1.0,1887.0,2022.0,Langenbruck,4438,47.3577,7.7711,Kanton Basel-Landschaft,
1711,790000,Row house,5.5,GF,147.0,1.0,2000.0,2006.0,Langnau im Emmental,3550,46.9333,7.7854,Canton de Berne,
1712,890000,Single house,8.5,GF,330.0,1.0,1970.0,1970.0,Lavorgo,6743,46.386,8.9205,Ticino,
1713,5500000,Bifamiliar house,11.0,GF,370.0,2.0,1950.0,1950.0,Le Grand-Saconnex,1218,46.2338,6.1221,Genève,12162.0
1714,1150000,Chalet,6.5,GF,140.0,1.0,1991.0,1991.0,Les Collons,1988,46.1849,7.37895,Canton du Valais,
1715,1150000,Single house,6.0,GF,145.0,1.0,2006.0,2006.0,Les Collons,1988,46.1849,7.37895,Canton du Valais,
1716,980000,Single house,4.5,GF,115.0,3.0,1971.0,1971.0,Les Pontins,2610,47.1559,6.99705,Canton de Berne,
1717,890000,Single house,8.5,GF,330.0,1.0,1970.0,1970.0,Lavorgo,6743,46.386,8.9205,Ticino,
1718,5500000,Bifamiliar house,11.0,GF,370.0,2.0,1950.0,1950.0,Le Grand-Saconnex,1218,46.2338,6.1221,Genève,12162.0
1719,1150000,Chalet,6.5,GF,140.0,1.0,1991.0,1991.0,Les Collons,1988,46.1849,7.37895,Canton du Valais,
1720,1150000,Single house,6.0,GF,145.0,1.0,2006.0,2006.0,Les Collons,1988,46.1849,7.37895,Canton du Valais,
1721,980000,Single house,4.5,GF,115.0,3.0,1971.0,1971.0,Les Pontins,2610,47.1559,6.99705,Canton de Berne,
1722,550000,Single house,7.5,GF,170.0,1.0,1970.0,1970.0,Liddes,1945,45.9863,7.174341666666667,Canton du Valais,
1723,1350000,Single house,9.5,GF,201.0,3.0,1903.0,1903.0,Liestal,4410,47.4853,7.7255,Kanton Basel-Landschaft,14390.0
1724,250000,Farm house,,GF,284.0,1.0,,,Linescio,6682,46.3122,8.5768,Ticino,
1725,850000,Single house,5.5,GF,160.0,4.0,,,Locarno,6600,46.1729,8.795375,Ticino,16012.0
1726,2100000,Villa,7.0,GF,309.0,1.0,1975.0,1975.0,Locarno,6605,46.1847,8.7788,Ticino,16012.0
1727,3200000,Single house,6.5,GF,170.0,1.0,2007.0,2007.0,Locarno,6605,46.1847,8.7788,Ticino,16012.0
1728,3280000,Single house,4.5,GF,,1.0,2022.0,2022.0,Locarno,6605,46.1847,8.7788,Ticino,16012.0
1729,340000,Rustico,4.5,GF,100.0,1.0,1988.0,1988.0,Loco,6661,46.2043,8.674866666666667,Ticino,
1730,1495000,Multi-family house,14.0,GF,250.0,3.0,1900.0,2019.0,Lommis,9506,47.5148,8.9976,Kanton Thurgau,1215.0
1731,995000,Single house,,GF,405.0,2.0,1650.0,1984.0,Losone,6616,46.1692,8.742,Ticino,6701.0
1732,890000,Row house,4.5,GF,156.0,2.0,2022.0,2022.0,Lugaggia,6953,46.0562,8.9707,Ticino,
1733,1200000,Single house,5.5,GF,143.0,3.0,1992.0,1992.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
1734,1200000,Single house,5.5,GF,143.0,3.0,1992.0,1992.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
1735,1580000,Villa,10.0,GF,265.0,1.0,1976.0,1976.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
1736,1580000,Villa,10.0,GF,265.0,1.0,1976.0,1976.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
1737,2995000,Single house,5.5,GF,200.0,2.0,2001.0,2001.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
1738,3000000,Multi-family house,25.0,GF,937.0,1.0,1913.0,1913.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
1739,4500000,Villa,10.0,GF,520.0,1.0,1963.0,1987.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
1740,5300000,Multi-family house,12.0,GF,793.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
1741,5300000,Multi-family house,12.0,GF,793.0,1.0,,,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
1742,5700000,Villa,10.0,GF,632.0,1.0,1965.0,2016.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
1743,12900000,Villa,9.5,GF,510.0,1.0,,2019.0,Lugano,6900,46.0126,8.951066666666668,Ticino,63185.0
1744,2130000,Villa,8.0,GF,320.0,1.0,1970.0,1970.0,Lugano,6914,45.9567,8.9322,Ticino,63185.0
1745,1390000,Single house,6.5,GF,200.0,2.0,1986.0,1986.0,Lupsingen,4419,47.4463,7.6961,Kanton Basel-Landschaft,1436.0
1746,8250000,Single house,14.0,GF,630.0,1.0,,2011.0,Lussy-sur-Morges,1167,46.501,6.4481,Canton de Vaud,
1747,2590000,Bifamiliar house,6.5,GF,190.0,1.0,,,Lutry,1095,46.4875,6.6881,Canton de Vaud,10289.0
1748,2100000,Single house,6.5,GF,180.0,2.0,1974.0,2022.0,Luzern,6014,47.0568,8.247,Kanton Luzern,
1749,1620000,Multi-family house,9.0,GF,286.0,1.0,2010.0,2010.0,Magadino,6573,46.144,8.8713,Ticino,
1750,3500000,Villa,12.5,GF,460.0,3.0,1660.0,1660.0,Magliaso,6983,45.982,8.8914,Ticino,1620.0
1751,110000,Rustico,9.5,GF,180.0,1.0,,,Malvaglia,6713,46.4349,9.0386,Ticino,
1752,550000,Single house,20.5,GF,400.0,1.0,,,Malvaglia,6713,46.4349,9.0386,Ticino,
1753,550000,Single house,20.5,GF,400.0,1.0,,,Malvaglia,6713,46.4349,9.0386,Ticino,
1754,550000,Multi-family house,,GF,400.0,1.0,,,Malvaglia,6713,46.4349,9.0386,Ticino,
1755,1095000,Bifamiliar house,10.5,GF,288.0,1.0,1982.0,1982.0,Malvaglia,6713,46.4349,9.0386,Ticino,
1756,1600000,Villa,7.0,GF,280.0,2.0,,2007.0,Maroggia,6817,45.9365,8.9711,Ticino,
1757,350000,Single house,9.0,GF,270.0,3.0,,,Medeglia,6809,46.1285,8.9892,Ticino,
1758,1450000,Single house,6.5,GF,235.0,2.0,,2009.0,Melano,6818,45.9209,8.9911,Ticino,1439.0
1759,7000000,Villa,9.5,GF,420.0,4.0,2022.0,2022.0,Melide,6815,45.9564,8.9488,Ticino,1802.0
1760,1100000,Single house,5.5,GF,195.0,2.0,2011.0,2011.0,Mendrisio,6850,45.8862,8.988966666666668,Ticino,14942.0
1761,1240000,Multi-family house,10.5,GF,,4.0,,2009.0,Mendrisio,6850,45.8862,8.988966666666668,Ticino,14942.0
1762,1550000,Single house,7.5,GF,281.0,1.0,2006.0,2006.0,Mendrisio,6862,45.8755,8.9705,Ticino,14942.0
1763,550000,Single house,20.5,GF,400.0,1.0,,,Malvaglia,6713,46.4349,9.0386,Ticino,
1764,550000,Single house,20.5,GF,400.0,1.0,,,Malvaglia,6713,46.4349,9.0386,Ticino,
1765,550000,Multi-family house,,GF,400.0,1.0,,,Malvaglia,6713,46.4349,9.0386,Ticino,
1766,1095000,Bifamiliar house,10.5,GF,288.0,1.0,1982.0,1982.0,Malvaglia,6713,46.4349,9.0386,Ticino,
1767,1600000,Villa,7.0,GF,280.0,2.0,,2007.0,Maroggia,6817,45.9365,8.9711,Ticino,
1768,350000,Single house,9.0,GF,270.0,3.0,,,Medeglia,6809,46.1285,8.9892,Ticino,
1769,1450000,Single house,6.5,GF,235.0,2.0,,2009.0,Melano,6818,45.9209,8.9911,Ticino,1439.0
1770,7000000,Villa,9.5,GF,420.0,4.0,2022.0,2022.0,Melide,6815,45.9564,8.9488,Ticino,1802.0
1771,1100000,Single house,5.5,GF,195.0,2.0,2011.0,2011.0,Mendrisio,6850,45.8862,8.988966666666668,Ticino,14942.0
1772,1240000,Multi-family house,10.5,GF,,4.0,,2009.0,Mendrisio,6850,45.8862,8.988966666666668,Ticino,14942.0
1773,1550000,Single house,7.5,GF,281.0,1.0,2006.0,2006.0,Mendrisio,6862,45.8755,8.9705,Ticino,14942.0
1774,390000,Rustico,,GF,216.0,1.0,,,Mesocco,6563,46.4025,9.226,Kanton Graubünden,1347.0
1775,585000,Single house,5.5,GF,100.0,1.0,1780.0,1780.0,Mezzovico,6805,46.096,8.9082,Ticino,
1776,1150000,Single house,4.5,GF,190.0,2.0,,2004.0,Minusio,6648,46.1733,8.8244,Ticino,7303.0
1777,1200000,Single house,4.5,GF,68.0,1.0,1965.0,1965.0,Minusio,6648,46.1733,8.8244,Ticino,7303.0
1778,650000,Single house,10.0,GF,160.0,1.0,1890.0,2012.0,Miège,3972,46.3311,7.5551,Canton du Valais,1348.0
1779,845000,Single house,4.5,GF,105.0,2.0,,,Moléson,1663,46.5883,7.0666,Canton de Fribourg,
1780,4800000,Villa,8.0,GF,400.0,1.0,,2008.0,Montagnola,6926,45.9794,8.9143,Ticino,
1781,4800000,Villa,7.0,GF,370.0,3.0,1994.0,1994.0,Montagnola,6926,45.9794,8.9143,Ticino,
1782,8000000,Villa,8.5,GF,875.0,1.0,,,Montagnola,6926,45.9794,8.9143,Ticino,
1783,975000,Row house,5.5,GF,200.0,1.0,2022.0,2022.0,Monthey,1870,46.2388,6.9258500000000005,Canton du Valais,17563.0
1784,4600000,Villa,5.5,GF,240.0,3.0,2001.0,2001.0,Montreux,1820,46.4231,6.93064,Canton de Vaud,25984.0
1785,6200000,Single house,11.5,GF,479.0,4.0,1900.0,1900.0,Montreux,1820,46.4231,6.93064,Canton de Vaud,25984.0
1786,860000,Row house,5.0,GF,150.0,1.0,2016.0,2016.0,Morbio Inferiore,6834,45.8497,9.0215,Ticino,4575.0
1787,1790000,Single house,5.5,GF,200.0,1.0,1981.0,2000.0,Morbio Superiore,6835,45.867,9.0397,Ticino,
1788,4700000,Villa,8.0,GF,242.0,2.0,,,Morcote,6922,45.9324,8.9082,Ticino,
1789,5000000,Villa,7.5,GF,220.0,1.0,1970.0,1970.0,Morcote,6922,45.9324,8.9082,Ticino,
1790,9800000,Villa,,GF,,1.0,,,Morcote,6922,45.9324,8.9082,Ticino,
1791,4500000,Single house,12.0,GF,890.0,1.0,1820.0,2009.0,Morges,1110,46.514,6.4973,Canton de Vaud,15838.0
1792,1100000,Multi-family house,,GF,,1.0,1974.0,1974.0,Morgins,1875,46.2364,6.8644,Canton du Valais,
1793,395000,Single house,5.0,GF,170.0,3.0,,,Muggio,6838,45.9115,9.045766666666664,Ticino,
1794,3580000,Single house,5.5,GF,240.0,1.0,2012.0,2012.0,Muttenz,4132,47.5248,7.6486,Kanton Basel-Landschaft,17805.0
1795,3500000,Villa,5.5,3,325.0,1.0,,,Muzzano,6933,45.9971,8.917,Ticino,
1796,1320000,Bifamiliar house,6.5,GF,205.0,1.0,2000.0,2017.0,Möriken AG,5103,47.4159,8.17805,Kanton Aargau,
1797,1295000,Single house,8.0,GF,186.0,3.0,1988.0,1988.0,Neuhaus-Eschenbach,8733,47.245,8.922,Kanton St. Gallen,
1798,620000,Bifamiliar house,4.5,GF,99.0,4.0,1933.0,1933.0,Neuhausen am Rheinfall,8212,47.6791,8.602533333333334,Kanton Schaffhausen,10510.0
1799,890000,Single house,8.5,GF,166.0,3.0,1964.0,1964.0,Niedermuhlern,3087,46.8587,7.4579,Canton de Berne,
1800,1295000,Bifamiliar house,5.5,GF,164.0,2.0,2023.0,2023.0,Niederwil SG,9203,47.4323,9.2016,Kanton St. Gallen,
1801,1295000,Bifamiliar house,5.5,GF,164.0,2.0,2023.0,2023.0,Niederwil SG,9203,47.4323,9.2016,Kanton St. Gallen,
1802,820000,Single house,4.5,GF,150.0,2.0,2018.0,2018.0,Novazzano,6883,45.8428,8.9785,Ticino,2380.0
1803,830000,Single house,5.0,GF,170.0,2.0,2020.0,2020.0,Novazzano,6883,45.8428,8.9785,Ticino,2380.0
1804,895000,Single house,5.5,GF,150.0,3.0,1989.0,2019.0,Novazzano,6883,45.8428,8.9785,Ticino,2380.0
1805,2550000,Single house,11.0,GF,447.0,3.0,1992.0,2021.0,Noës,3976,46.2791,7.5021,Canton du Valais,
1806,1295000,Bifamiliar house,5.5,GF,164.0,2.0,2023.0,2023.0,Niederwil SG,9203,47.4323,9.2016,Kanton St. Gallen,
1807,1295000,Bifamiliar house,5.5,GF,164.0,2.0,2023.0,2023.0,Niederwil SG,9203,47.4323,9.2016,Kanton St. Gallen,
1808,820000,Single house,4.5,GF,150.0,2.0,2018.0,2018.0,Novazzano,6883,45.8428,8.9785,Ticino,2380.0
1809,830000,Single house,5.0,GF,170.0,2.0,2020.0,2020.0,Novazzano,6883,45.8428,8.9785,Ticino,2380.0
1810,895000,Single house,5.5,GF,150.0,3.0,1989.0,2019.0,Novazzano,6883,45.8428,8.9785,Ticino,2380.0
1811,2550000,Single house,11.0,GF,447.0,3.0,1992.0,2021.0,Noës,3976,46.2791,7.5021,Canton du Valais,
1812,955000,Row house,5.5,GF,158.0,4.0,2022.0,2022.0,Oberneunforn,8526,47.6083,8.7627,Kanton Thurgau,
1813,985000,Single house,4.5,GF,142.0,4.0,2021.0,2021.0,Oberneunforn,8526,47.6083,8.7627,Kanton Thurgau,
1814,1500000,Single house,5.5,GF,130.0,1.0,1977.0,1977.0,Obfelden,8912,47.2615,8.422,Kanton Zürich,5340.0
1815,615000,Single house,3.5,GF,100.0,1.0,2000.0,2000.0,Olivone,6718,46.5349,8.89335,Ticino,
1816,730000,Single house,6.5,GF,196.0,1.0,,,Olivone,6718,46.5349,8.89335,Ticino,
1817,1250000,Villa,7.5,GF,234.0,1.0,2006.0,2006.0,Ollon VS,3971,46.2827,7.4802,Canton du Valais,
1818,1295000,Multi-family house,,GF,183.0,1.0,1933.0,1933.0,Olten,4600,47.3458,7.9009,Kanton Solothurn,17133.0
1819,1200000,Single house,5.5,GF,184.0,3.0,2019.0,2019.0,Origlio,6945,46.0514,8.9448,Ticino,1457.0
1820,1200000,Row house,4.5,GF,161.0,3.0,2021.0,2021.0,Origlio,6945,46.0514,8.9448,Ticino,1457.0
1821,1300000,Single house,5.5,GF,184.0,3.0,2019.0,2019.0,Origlio,6945,46.0514,8.9448,Ticino,1457.0
1822,1730000,Single house,5.5,GF,180.0,1.0,1990.0,2019.0,Ovronnaz,1911,46.2034,7.16035,Canton du Valais,
1823,1190000,Single house,5.5,GF,168.0,1.0,1950.0,2020.0,Palagnedra,6657,46.1422,8.6463,Ticino,
1824,1180000,Villa,6.5,GF,210.0,3.0,,,Paradiso,6913,45.9704,8.9344,Ticino,4144.0
1825,1050000,Single house,9.0,GF,190.0,1.0,1932.0,2000.0,Payerne,1530,46.825,6.9299,Canton de Vaud,9943.0
1826,1290000,Single house,7.0,GF,140.0,1.0,1970.0,2016.0,Pazzallo,6912,45.981,8.9473,Ticino,
1827,265000,Rustico,4.5,GF,61.0,1.0,1900.0,1900.0,Personico,6744,46.3463,8.894,Ticino,
1828,1225000,Single house,7.5,GF,210.0,1.0,1978.0,1978.0,Pfeffingen,4148,47.4562,7.582,Kanton Basel-Landschaft,2336.0
1829,430000,Single house,14.5,GF,320.0,1.0,,,Piotta,6776,46.5375,8.7113,Ticino,
1830,850000,Single house,3.5,GF,135.0,1.0,1970.0,1970.0,Ponte Capriasca,6946,46.106,9.0219,Ticino,1904.0
1831,1180000,Villa,6.5,GF,210.0,3.0,,,Paradiso,6913,45.9704,8.9344,Ticino,4144.0
1832,1050000,Single house,9.0,GF,190.0,1.0,1932.0,2000.0,Payerne,1530,46.825,6.9299,Canton de Vaud,9943.0
1833,1290000,Single house,7.0,GF,140.0,1.0,1970.0,2016.0,Pazzallo,6912,45.981,8.9473,Ticino,
1834,265000,Rustico,4.5,GF,61.0,1.0,1900.0,1900.0,Personico,6744,46.3463,8.894,Ticino,
1835,1225000,Single house,7.5,GF,210.0,1.0,1978.0,1978.0,Pfeffingen,4148,47.4562,7.582,Kanton Basel-Landschaft,2336.0
1836,430000,Single house,14.5,GF,320.0,1.0,,,Piotta,6776,46.5375,8.7113,Ticino,
1837,850000,Single house,3.5,GF,135.0,1.0,1970.0,1970.0,Ponte Capriasca,6946,46.106,9.0219,Ticino,1904.0
1838,945000,Single house,5.5,GF,150.0,1.0,,,Ponte Tresa,6988,45.9707,8.8593,Ticino,
1839,1650000,Multi-family house,,GF,,1.0,,,Ponte Tresa,6988,45.9707,8.8593,Ticino,
1840,1780000,Single house,8.0,GF,250.0,1.0,1989.0,2015.0,Pravidondaz (Salins),1991,46.2122,7.35142,Canton du Valais,
1841,150000,Rustico,5.5,GF,120.0,1.0,,,Prosito,6526,46.281,8.9411,Ticino,
1842,80000,Rustico,4.5,GF,100.0,1.0,,,Prugiasco,6723,46.4786,8.9133,Ticino,
1843,675000,Single house,8.5,GF,270.0,1.0,1798.0,1798.0,Pura,6984,45.9833,8.8652,Ticino,1341.0
1844,795000,Single house,5.5,GF,250.0,3.0,,,Pura,6984,45.9833,8.8652,Ticino,1341.0
1845,910000,Row house,4.5,GF,110.0,2.0,2010.0,2010.0,Pura,6984,45.9833,8.8652,Ticino,1341.0
1846,3290000,Villa,7.5,GF,420.0,1.0,1985.0,1985.0,Pura,6984,45.9833,8.8652,Ticino,1341.0
1847,3800000,Villa,8.0,GF,300.0,2.0,1968.0,1968.0,Pura,6984,45.9833,8.8652,Ticino,1341.0
1848,590000,Bifamiliar house,6.0,GF,170.0,3.0,1913.0,1997.0,Purasca,6989,45.9814,8.8493,Ticino,
1849,1490000,Single house,6.5,GF,383.0,3.0,,2013.0,Purasca,6989,45.9814,8.8493,Ticino,
1850,1550000,Villa,5.5,GF,255.0,3.0,2005.0,2005.0,Rancate,6862,45.8755,8.9705,Ticino,
1851,1258400,Bifamiliar house,5.5,GF,191.0,4.0,2021.0,2021.0,Rebstein,9445,47.3942,9.5898,Kanton St. Gallen,4387.0
1852,1150000,Row house,5.5,GF,138.0,3.0,2022.0,2022.0,Rheinfelden,4310,47.5559,7.801349999999999,Kanton Aargau,13337.0
1853,1370000,Row house,5.5,GF,138.0,3.0,2022.0,2022.0,Rheinfelden,4310,47.5559,7.801349999999999,Kanton Aargau,13337.0
1854,3500000,Chalet,7.5,GF,350.0,1.0,2022.0,2022.0,Riddes,1908,46.1688,7.2201,Canton du Valais,
1855,1760000,Row house,4.5,4,134.0,1.0,2023.0,2023.0,Riehen,4125,47.5794,7.6512,Kanton Basel-Stadt,21448.0
1856,690000,Row house,4.5,GF,105.0,1.0,1970.0,1970.0,Riva San Vitale,6826,45.9129,8.9645,Ticino,2646.0
1857,210000,Single house,4.5,GF,120.0,1.0,,,Rossura,6760,46.5036,8.822666666666667,Ticino,
1858,2420000,Single house,7.5,GF,201.0,1.0,1984.0,1984.0,Rüti ZH,8630,47.2582,8.865,Kanton Zürich,
1859,4100000,Single house,5.5,GF,180.0,1.0,1964.0,2008.0,S. Nazzaro,6575,46.1364,8.809149999999999,Ticino,
1860,1048000,Villa,,GF,,1.0,,,S. Pietro,6854,45.8579,8.9354,Ticino,
1861,2000000,Multi-family house,14.0,GF,409.0,3.0,,1993.0,Saas im Prättigau,7247,46.9151,9.8524,Kanton Graubünden,
1862,599000,Chalet,3.5,GF,160.0,1.0,2023.0,2023.0,Saclentz (Nendaz),1996,46.1743,7.302725,Canton du Valais,
1863,445000,Single house,3.0,GF,60.0,1.0,,,Sagno,6839,45.8612,9.0446,Ticino,
1864,2230000,Villa,,GF,,3.0,1960.0,2014.0,Sagno,6839,45.8612,9.0446,Ticino,
1865,4800000,Villa,11.0,GF,517.0,4.0,1920.0,1920.0,Saint-Légier-La Chiésaz,1806,46.4899,6.8982,Canton de Vaud,
1866,750000,Row house,4.5,GF,156.0,1.0,2022.0,2022.0,Saint-Romain (Ayent),1966,46.2825,7.410818181818183,Canton du Valais,
1867,3950000,Bifamiliar house,11.0,GF,500.0,1.0,1998.0,1998.0,Sala Capriasca,6954,46.0663,8.952,Ticino,
1868,695000,Rustico,7.0,GF,185.0,3.0,,,Sala Capriasca,6955,46.0715,8.983133333333333,Ticino,
1869,750000,Row house,4.5,GF,162.0,1.0,2021.0,2021.0,Salins,1991,46.2122,7.35142,Canton du Valais,
1870,770000,Single house,6.0,GF,160.0,1.0,1950.0,2002.0,Salins,1991,46.2122,7.35142,Canton du Valais,
1871,810000,Row house,5.5,GF,177.0,1.0,2021.0,2021.0,Salins,1991,46.2122,7.35142,Canton du Valais,
1872,1780000,Villa,7.0,GF,262.0,1.0,1989.0,2013.0,Salins,1991,46.2122,7.35142,Canton du Valais,
1873,1450000,Row house,5.0,GF,130.0,3.0,1992.0,1992.0,Samstagern,8833,47.1938,8.6789,Kanton Zürich,
1874,1730000,Single house,11.0,GF,280.0,1.0,1900.0,1900.0,Sant'Abbondio,6577,46.1152,8.7762,Ticino,
1875,750000,Row house,4.5,GF,162.0,1.0,2021.0,2021.0,Salins,1991,46.2122,7.35142,Canton du Valais,
1876,770000,Single house,6.0,GF,160.0,1.0,1950.0,2002.0,Salins,1991,46.2122,7.35142,Canton du Valais,
1877,810000,Row house,5.5,GF,177.0,1.0,2021.0,2021.0,Salins,1991,46.2122,7.35142,Canton du Valais,
1878,1780000,Villa,7.0,GF,262.0,1.0,1989.0,2013.0,Salins,1991,46.2122,7.35142,Canton du Valais,
1879,1450000,Row house,5.0,GF,130.0,3.0,1992.0,1992.0,Samstagern,8833,47.1938,8.6789,Kanton Zürich,
1880,1730000,Single house,11.0,GF,280.0,1.0,1900.0,1900.0,Sant'Abbondio,6577,46.1152,8.7762,Ticino,
